Date,FEZ,GLD,TLT,VOO
2021-12-08,40.16335678100586,166.89999389648438,125.3429946899414,403.4880676269531
2021-12-09,39.56968307495117,165.8800048828125,126.04405975341797,400.7401123046875
2021-12-10,39.7503662109375,166.5800018310547,125.73997497558594,404.5628967285156
2021-12-13,39.36319351196289,167.0,127.59830474853516,400.9738464355469
2021-12-14,39.13087463378906,165.44000244140625,127.29425048828125,398.24462890625
2021-12-15,39.70734786987305,166.14999389648438,126.06945037841797,404.4693603515625
2021-12-16,39.59549331665039,168.16000366210938,126.11854553222656,400.8149108886719
2021-12-17,38.88996887207031,167.8000030517578,127.54757690429688,396.6557922363281
2021-12-20,38.9352912902832,167.08999633789062,126.59202575683594,392.3656311035156
2021-12-21,39.51042556762695,167.02000427246094,126.1099853515625,399.32904052734375
2021-12-22,40.041996002197266,168.58999633789062,126.69343566894531,403.3626708984375
2021-12-23,40.346988677978516,168.97000122070312,125.59416961669922,405.84869384765625
2021-12-27,40.72170639038086,169.3699951171875,125.89857482910156,411.6365051269531
2021-12-28,40.678131103515625,168.63999938964844,125.399658203125,411.3269348144531
2021-12-29,40.652000427246094,168.58999633789062,124.02974700927734,411.8240966796875
2021-12-30,40.582275390625,169.8000030517578,125.06988525390625,410.6609802246094
2021-12-31,40.660709381103516,170.9600067138672,125.31514739990234,409.5352783203125
2022-01-03,41.017982482910156,168.3300018310547,122.02558135986328,412.0493469238281
2022-01-04,41.1661262512207,169.57000732421875,121.5181884765625,411.8804016113281
2022-01-05,40.9656982421875,169.05999755859375,120.85861206054688,403.9912414550781
2022-01-06,40.791419982910156,166.99000549316406,121.1714859008789,403.4471435546875
2022-01-07,40.887271881103516,167.75,120.30045318603516,402.0494079589844
2022-01-10,40.47771072387695,168.25999450683594,120.59642791748047,401.5240478515625
2022-01-11,40.86112976074219,170.2899932861328,121.39981079101562,405.0419006347656
2022-01-12,41.28813171386719,170.74000549316406,120.9346694946289,406.25201416015625
2022-01-13,40.94827651977539,170.16000366210938,122.00868225097656,400.6517333984375
2022-01-14,40.95697784423828,169.6699981689453,120.16512298583984,400.773681640625
2022-01-18,40.329566955566406,169.38999938964844,118.47386169433594,393.7474670410156
2022-01-19,40.38185119628906,172.0800018310547,119.294189453125,389.61053466796875
2022-01-20,40.19884490966797,171.64999389648438,120.02984619140625,385.32354736328125
2022-01-21,39.693424224853516,171.08999633789062,121.458984375,377.75323486328125
2022-01-24,39.17927932739258,172.02999877929688,120.46111297607422,379.3292541503906
2022-01-25,38.743568420410156,172.5800018310547,120.26663970947266,374.7232971191406
2022-01-26,38.91785430908203,169.7899932861328,118.81214141845703,373.8790283203125
2022-01-27,38.7784309387207,167.60000610351562,120.9938735961914,371.9840393066406
2022-01-28,38.94399642944336,167.10000610351562,121.03622436523438,381.1022644042969
2022-01-31,39.501708984375,168.08999633789062,120.41041564941406,388.0721130371094
2022-02-01,39.96356201171875,168.22999572753906,120.0107192993164,390.6049499511719
2022-02-02,40.08555221557617,168.83999633789062,120.41712188720703,394.32904052734375
2022-02-03,39.44070816040039,168.60000610351562,119.47723388671875,385.1640930175781
2022-02-04,39.37971115112305,168.86000061035156,117.71581268310547,386.97454833984375
2022-02-07,39.405853271484375,170.11000061035156,117.79206848144531,385.69879150390625
2022-02-08,39.62371063232422,170.6300048828125,117.00452423095703,388.8225402832031
2022-02-09,40.30342483520508,171.2100067138672,117.22468566894531,394.526123046875
2022-02-10,39.85027313232422,170.55999755859375,115.36167907714844,387.59368896484375
2022-02-11,38.769710540771484,173.80999755859375,117.07229614257812,379.8639221191406
2022-02-14,38.3514289855957,174.74000549316406,115.61572265625,378.6256408691406
2022-02-15,39.41456985473633,173.0800018310547,114.3031997680664,384.7044677734375
2022-02-16,39.57142639160156,174.86000061035156,114.98063659667969,385.1640930175781
2022-02-17,38.813289642333984,177.25,115.83589935302734,376.9746398925781
2022-02-18,38.638999938964844,177.1199951171875,117.05530548095703,374.5638122558594
2022-02-22,37.70657730102539,177.49000549316406,117.36017608642578,370.4644470214844
2022-02-23,37.340572357177734,178.2899932861328,115.7427749633789,363.7947692871094
2022-02-24,36.65214157104492,177.13999938964844,115.81893157958984,369.3856506347656
2022-02-25,37.6368522644043,176.5500030517578,115.90361785888672,377.4530334472656
2022-02-28,36.373294830322266,178.3800048828125,118.4440689086914,376.5056457519531
2022-03-01,34.87444305419922,181.6199951171875,119.81353759765625,370.8584289550781
2022-03-02,35.58030319213867,179.72999572753906,115.71797180175781,377.6688232421875
2022-03-03,34.56944274902344,180.8000030517578,116.89659118652344,375.77398681640625
2022-03-04,32.765586853027344,183.67999267578125,118.91470336914062,372.73455810546875
2022-03-07,31.54560661315918,186.41000366210938,118.00740051269531,361.73095703125
2022-03-08,32.469303131103516,191.50999450683594,116.8202896118164,359.0011291503906
2022-03-09,34.74372482299805,185.82000732421875,115.67555236816406,368.56951904296875
2022-03-10,33.706722259521484,186.39999389648438,114.01361083984375,366.9279479980469
2022-03-11,33.41915512084961,185.08999633789062,114.39518737792969,362.2469482421875
2022-03-14,34.133731842041016,182.3000030517578,111.72422790527344,359.60150146484375
2022-03-15,34.464866638183594,178.88999938964844,111.52915954589844,367.4906921386719
2022-03-16,36.11186981201172,180.00999450683594,112.6230239868164,375.70831298828125
2022-03-17,36.155433654785156,180.88999938964844,111.7835464477539,380.30487060546875
2022-03-18,36.277427673339844,179.3000030517578,113.14875030517578,384.5074768066406
2022-03-21,35.777801513671875,180.6699981689453,110.52861022949219,384.5261535644531
2022-03-22,36.30189895629883,179.36000061035156,109.112548828125,388.99139404296875
2022-03-23,35.46335220336914,181.80999755859375,111.5037612915039,383.9820556640625
2022-03-24,35.777801513671875,183.1300048828125,110.63036346435547,389.6897277832031
2022-03-25,35.812747955322266,182.3800048828125,109.0956039428711,391.66632080078125
2022-03-28,36.092262268066406,179.05999755859375,110.0283203125,394.36767578125
2022-03-29,37.28019714355469,179.13999938964844,110.85929870605469,399.3562316894531
2022-03-30,36.89586639404297,180.5800018310547,111.72422790527344,396.871337890625
2022-03-31,35.94377136230469,180.64999389648438,111.99552917480469,390.7720947265625
2022-04-01,36.36302947998047,179.5,112.42182922363281,391.8546142578125
2022-04-04,36.42417526245117,180.3699951171875,111.64054870605469,395.17706298828125
2022-04-05,35.655513763427734,179.24000549316406,109.11833190917969,390.2921447753906
2022-04-06,34.93925857543945,179.66000366210938,108.23512268066406,386.3388977050781
2022-04-07,34.96546936035156,180.33999633789062,107.41983032226562,388.28729248046875
2022-04-08,34.974205017089844,181.47000122070312,106.25638580322266,387.3460998535156
2022-04-11,34.73835754394531,182.3699951171875,104.57489776611328,380.6350402832031
2022-04-12,34.511253356933594,183.77000427246094,104.43055725097656,379.2420654296875
2022-04-13,34.913055419921875,184.64999389648438,104.642822265625,383.524658203125
2022-04-14,34.712158203125,184.0399932861328,102.54524230957031,378.86553955078125
2022-04-18,34.66848373413086,184.61000061035156,102.03569030761719,378.931396484375
2022-04-19,34.913055419921875,181.82000732421875,101.27137756347656,384.9835205078125
2022-04-20,35.419673919677734,182.7100067138672,103.30955505371094,384.6917419433594
2022-04-21,35.08774948120117,182.05999755859375,102.54524230957031,378.9879455566406
2022-04-22,34.53746032714844,180.2899932861328,101.89984130859375,368.64373779296875
2022-04-25,34.196807861328125,177.0500030517578,102.91893005371094,370.65802001953125
2022-04-26,33.01761245727539,177.32000732421875,103.9549789428711,360.0596923828125
2022-04-27,33.02634048461914,175.97999572753906,102.62165069580078,360.9914855957031
2022-04-28,33.66398239135742,176.92999267578125,102.77452087402344,370.03680419921875
2022-04-29,33.15735626220703,176.91000366210938,101.44119262695312,356.4453125
2022-05-02,33.148624420166016,173.6300048828125,99.68287658691406,358.6855163574219
2022-05-03,33.41067123413086,174.08999633789062,100.35491943359375,360.238525390625
2022-05-04,34.135658264160156,175.8000030517578,100.90784454345703,371.166259765625
2022-05-05,32.9651985168457,175.1300048828125,98.14311981201172,358.1300964355469
2022-05-06,32.484779357910156,175.4199981689453,96.69695281982422,355.880615234375
2022-05-09,31.5850887298584,172.8800048828125,97.54766845703125,344.3975524902344
2022-05-10,31.925750732421875,171.4199981689453,98.43235778808594,345.2823181152344
2022-05-11,31.882078170776367,172.82000732421875,100.32937622070312,339.71954345703125
2022-05-12,31.820932388305664,170.1699981689453,100.1422348022461,339.4560852050781
2022-05-13,32.799224853515625,168.7899932861328,98.66206359863281,347.4659118652344
2022-05-16,32.7642936706543,170.39999389648438,98.55995178222656,346.2235412597656
2022-05-17,33.707645416259766,169.3300018310547,97.36902618408203,353.15106201171875
2022-05-18,32.54591751098633,169.4199981689453,99.44467163085938,339.1642761230469
2022-05-19,32.8865852355957,171.91000366210938,99.68287658691406,336.8959045410156
2022-05-20,32.938987731933594,172.02999877929688,100.81425476074219,336.98052978515625
2022-05-23,33.7862548828125,172.8300018310547,99.15546417236328,343.37158203125
2022-05-24,33.611576080322266,174.1300048828125,101.1120376586914,340.8961181640625
2022-05-25,33.69892120361328,173.0800018310547,101.51183319091797,343.73870849609375
2022-05-26,34.33655548095703,172.75999450683594,101.05247497558594,350.5719909667969
2022-05-27,34.991668701171875,172.85000610351562,101.29917907714844,359.3631896972656
2022-05-31,34.8082389831543,171.13999938964844,99.15546417236328,357.3677673339844
2022-06-01,34.23174285888672,172.22999572753906,99.04208374023438,354.3746032714844
2022-06-02,35.1663703918457,174.35000610351562,99.0932388305664,361.1044921875
2022-06-03,34.66848373413086,172.5800018310547,98.88018798828125,355.2593688964844
2022-06-06,34.947998046875,171.82000732421875,97.05651092529297,356.22882080078125
2022-06-07,34.98293685913086,172.94000244140625,98.10467529296875,359.71142578125
2022-06-08,34.476318359375,172.77999877929688,97.23544311523438,355.7770690917969
2022-06-09,33.46308135986328,172.22999572753906,97.55928039550781,347.4094543457031
2022-06-10,32.37995529174805,174.5399932861328,96.95423889160156,337.2159423828125
2022-06-13,31.19202423095703,169.92999267578125,93.91191864013672,324.2174377441406
2022-06-14,30.903783798217773,168.57000732421875,92.72733306884766,323.4080505371094
2022-06-15,31.66370391845703,170.77000427246094,94.4572982788086,328.0389404296875
