Date,AGG,EFA,GLD,TLT,VOO
2016-02-03,-9.209259931474747e-05,0.008279088243057562,0.010674654427775114,-0.008327960772389837,0.005832376333108
2016-02-04,0.0010066318571066984,0.001281807097366453,0.012009967818587527,0.0048339582671947465,0.0012538594034166822
2016-02-05,-0.0009145392577919785,-0.015490134155404865,0.015703135766193033,0.0011661043620662872,-0.018970352432185086
2016-02-08,0.0038343888207522593,-0.018758514164861403,0.013354185862515874,0.021290908808438237,-0.01384950221537617
2016-02-09,-9.108415451250079e-05,-0.011618409930708541,-0.002198672852432284,0.0010642961415544385,0.0002940583226158557
2016-02-10,0.0024572996627264835,-0.0011500115988041556,0.007717958411726099,0.008774174733132405,-0.0006476206216364263
2016-02-11,0.0006365049877655015,-0.014683268301753406,0.03940213823727399,0.006979384378214087,-0.01291524565243111
2016-02-12,-0.0027294241216951937,0.01736487426799357,-0.00589671453081662,-0.016741377621749775,0.020305108113064428
2016-02-16,-0.002463017776341369,0.020072706474394554,-0.030800736245396157,-0.010627058322204945,0.016630469157309462
2016-02-17,-0.0005478280193787772,0.01710045255611322,0.006167287420776475,-0.006167705261011445,0.01624602105007125
2016-02-18,0.003010845795720113,-0.005173459681831663,0.024041860433202913,0.01222156618374623,-0.004249680111076032
2016-02-19,0.00018228097810775315,-0.0011122623504483456,-0.006020275750380445,0.0008396191074132607,-0.00022743589674782013
2016-02-22,0.0002732655474478278,0.011249581533369496,-0.01793504091705753,-0.0005340144643682845,0.01421148042121096
2016-02-23,0.00018172987509852326,-0.016455747624822138,0.014868593832169054,0.004039315507672249,-0.012621855080984812
2016-02-24,0.0003644837152917194,-0.003548580029696977,0.003321549590506587,-0.001979413205527677,0.004695158777494842
2016-02-25,0.002545246013649646,0.011902594234939138,0.002632341860518043,0.003575714091020565,0.01194973249567028
2016-02-26,-0.0018177055644522464,-0.0025913685237413117,-0.006892743647260338,-0.00969155071179635,-0.001841861590244784
2016-02-29,0.001181720924486955,-0.0059492738562015295,0.012980023419282503,0.004360896057875976,-0.008979453479959112
2016-03-01,-0.0029992701583224563,0.025770026444042585,-0.007360151335800538,-0.017765415916001708,0.024337578865567294
2016-03-02,-0.0010954186989193585,0.0068815216270226446,0.007697256644730053,0.004118593884265229,0.004227794382717611
2016-03-03,0.0011872271292647882,0.009698283290470839,0.017125877155555313,0.0036380107444667982,0.0036640883945836798
2016-03-04,-0.0015531651774392113,0.007301520525583813,-0.0015750194994792542,-0.006433488145461076,0.003215265220423016
2016-03-07,-0.0002746587532417171,-0.0012428919635907288,0.004965240864288737,-0.00031137538493536,0.0010881129664529266
2016-03-08,0.0024656597719044638,-0.00981879594117811,-0.0046334482677505085,0.010984893098480992,-0.01131523650115952
2016-03-09,-0.0004553681905550011,0.0037601673791851672,-0.00832782948151173,-0.00609598884432631,0.005482029768127921
2016-03-10,0.00045536819055513184,-0.0016097693274962775,0.015928644015462578,-0.004111086239747341,0.0005465437606144968
2016-03-11,-0.001825062970488438,0.0258010226245544,-0.01735128256694606,-0.010155425509906855,0.016098275324313845
2016-03-14,0.0005482342928885463,-0.0020957505521862624,-0.012980634673388813,0.0031357574891640793,-0.001506372075062561
2016-03-15,-0.0009141723410627401,-0.009485428788452755,0.0007632306454701139,0.0009391179919128131,-0.0012934609218702374
2016-03-16,0.00428743755110291,0.00878602050539779,0.02205075556149502,0.00296660158719756,0.0059669412537104415
2016-03-17,0.002092050679365132,0.007667988120926689,-0.0038218648773646413,0.004124040880125035,0.006305154548724321
2016-03-18,0.0008171713216935043,-0.0017375067404596344,-0.002750755714748547,0.0020937122866400014,0.0037214601685581937
2016-03-21,-0.002181075979211343,-0.0015665235399276282,-0.007036416699314462,-0.007700074075968714,0.0015246877922927514
2016-03-22,-0.0006370637386568422,-0.0017433532312761102,0.0029378329691904675,-0.00023410822246344305,-0.0005326532154530105
2016-03-23,0.0021826508103157077,-0.0101720285441478,-0.02289008865862743,0.01126079593255537,-0.006416396303619248
2016-03-24,9.059582700565574e-05,-0.006720863224060542,-0.00240404319751751,0.00038575560673860835,-0.0006976459465406639
2016-03-28,0.0007257751671563893,0.006015473916572345,0.0023182652611009025,0.0013114698867593758,0.0006976459465407034
2016-03-29,0.0029906116929049134,0.01070283315116091,0.01835540705340136,0.010430688638827073,0.00955559130914803
2016-03-30,-0.00036192388430965767,0.0074764041498376725,-0.014076410310244578,-0.010584042749912067,0.004188699510340065
2016-03-31,0.003162702403321892,-0.009922424058625886,0.004600850924385841,0.007068565479970685,-0.002383677368787548
2016-04-01,-0.0008864432074564378,-0.01072927808725655,-0.006053640735366039,0.002604790432840751,0.006396194928164974
2016-04-04,0.0009947745748819254,-0.002124317264100235,-0.006692995408569699,0.0006119162932775221,-0.0031662064816205264
2016-04-05,0.0013562040214886977,-0.019866252434545345,0.012916668207256437,0.010876798219516261,-0.010201961342573252
2016-04-06,-0.0001808689314550036,0.01613785024453122,-0.0061381369358647206,-0.00728845433588971,0.010836081592271613
2016-04-07,0.002164672267721809,-0.01469295192182054,0.014179801562102948,0.012269014226258016,-0.011851019927169498
2016-04-08,-0.000991825393015136,0.018952902935347838,-0.0015187338768047718,-0.006343182436294198,0.002722541549644513
2016-04-11,0.0007212321072826583,0.0005311738989108016,0.013419630057020864,-0.0012889693606244273,-0.0026155861613506343
2016-04-12,-0.0016235274676454166,0.014760372876709994,0.00016664672071527165,-0.0069258327803414085,0.009680959605884042
2016-04-13,0.0004511570368726282,0.015748416801599413,-0.010719526565990727,0.003507225830410558,0.009955818053885348
2016-04-14,-0.0017160545916119496,0.0032570197147274564,-0.014075152256168354,-0.004806599363035014,-0.00010497033601993404
2016-04-15,0.0027979648254558855,-0.002227217989707733,0.006892743647260424,0.008529140672940921,-0.0011014777603769418
2016-04-18,-9.000678657246213e-05,0.008539562105230809,-0.0015276274565966695,-0.0043315225304668414,0.007215915165518604
2016-04-19,-8.99225614096086e-05,0.01719839944874877,0.015506833308651099,-0.003127625681737913,0.0030175090802844503
2016-04-20,-0.002436894074176657,0.000835437223519363,-0.005114248016109923,-0.011061870844363454,0.0008302304274609467
2016-04-21,-0.0013569050278173223,-0.006031311758961459,0.003775305036917395,-0.005964991497592686,-0.005568547287421626
2016-04-22,9.072769035260681e-05,0.0005039571366384916,-0.012894694659209222,-0.00256780202948778,0.0002612077564761803
2016-04-25,-0.0010861217457189707,-0.005051213221395441,0.0028799271415296556,-0.004137406359889147,-0.0016188494743360027
2016-04-26,-0.00045319302817575015,0.0035385792525387616,0.003967367637514969,-0.0045475358648940705,0.0014621518888384508
2016-04-27,0.0029865081727720607,0.0006728278495330354,0.002860302869919961,0.009930738879312551,0.002085180995456752
2016-04-28,0.0019860618019506243,-0.013709533567182818,0.018724801093336303,0.004115636166419204,-0.009050116427770876
2016-04-29,-9.106324191437878e-05,-0.0042694864789619225,0.019270626438691787,0.0025538518050217136,-0.005691064675101004
2016-05-02,-0.0006776933684521614,0.009369225752411073,-0.0033213499131697927,-0.010119461694940263,0.007948265972930637
2016-05-03,0.0018066239988487106,-0.01658334195857658,-0.0022745646099545844,0.012517324716758234,-0.008582716706123844
2016-05-04,0.0004514922818712923,-0.011616826969456533,-0.006118222826125519,0.005470734333721139,-0.0058870127057174685
2016-05-05,0.0025222970656550623,-0.002095018842851318,-0.0011462207767798868,0.006662490038873395,-0.00010653386032922411
2016-05-06,-0.0015311128457382627,0.0027922324090296643,0.009052054554673597,-0.004283555169560905,0.003611100478226177
2016-05-09,0.0006310291952637755,-0.002093465860572172,-0.02075289801818274,0.003137724044665104,0.0010596508859459163
2016-05-10,0.0004497289874215079,0.014219141888907182,0.002731465708414251,7.646605006782654e-05,0.01231461791687256
2016-05-11,0.0,-0.008646154979710715,0.009378919930915114,0.005638750938418907,-0.009406545498677782
2016-05-12,-0.000900397174624968,-0.0003471081175844568,-0.007892173973086844,-0.004569385863591089,0.0005804673894537837
2016-05-13,0.0018904501852490731,-0.010303400653761001,0.004529141979827091,0.009647123045833546,-0.00927737809742149
2016-05-16,-0.0017111346919605635,0.011865481939093968,0.0007392219670169126,-0.008655592769152167,0.009910647491965914
2016-05-17,-0.0013508607212654093,-0.007311989207205171,0.003442329123242772,0.0016762286887937673,-0.00884587987628318
2016-05-18,-0.004157734273413258,0.0003492919613572457,-0.017497993073654197,-0.014337523834397087,-0.00015958994082073254
2016-05-19,0.0006331751779527527,-0.007187146176140242,-0.0019168712488535215,0.004315085929916938,-0.003251239891180974
2016-05-20,0.0006336068551588769,0.008234746660218286,-0.001335701516612647,0.0007683711186101062,0.006226508561406691
2016-05-23,-0.00018146527431532123,-0.0033207769366037686,-0.002844207499474105,0.0022258053372169067,-0.001326886948218128
2016-05-24,-0.0005427425117074904,0.014426400949664277,-0.017493154439807392,-0.004456497226832037,0.012616422884889445
2016-05-25,0.00018137871750004058,0.01047142295176643,-0.002731772964595234,-0.0037798990605679194,0.006796654482406016
2016-05-26,0.001536881474837184,0.0027281583438825267,-0.003425260387699169,0.0051648786272138125,0.00046853079703720765
2016-05-27,-0.00018054571052482067,-0.0010221650918303287,-0.008268772914245718,-0.0014618042211007013,0.00389841240108814
2016-05-31,0.0006328756027821063,-0.004784832959993173,0.003798302317157037,0.002384792370195738,-0.0011943304767994178
2016-06-01,-0.0005614480444566331,-0.000856948087595381,-0.0010344407576528966,0.004048930247421437,0.0018684750512681393
2016-06-02,0.002532609000138947,0.0,-0.002331543491761781,0.007181076502276109,0.0030020462083903496
2016-06-03,0.0054052809389115745,0.006493821056121508,0.027373264388307245,0.014135167028998611,-0.0028986100216029957
2016-06-06,-0.0013485377071422845,0.00560518811884632,0.0003364248669020046,-0.007457897205366359,0.004809157173860091
2016-06-07,0.0008995328706192193,0.007256506784342915,-0.0008412423733233627,0.0024170511130811733,0.0018037875094345204
2016-06-08,0.0003588899574091364,0.0020159232131292657,0.014703707887444253,0.005341691262789475,0.003290377293810167
2016-06-09,0.0007189511376648936,-0.012326022892758404,0.005541081570940133,0.006432458896535768,-0.0015412605155339493
2016-06-10,0.0013456925935775447,-0.029482414378246894,0.004033075700703472,0.0048342690072825795,-0.009658553294729769
2016-06-13,0.0008069676936617597,-0.01462955397873763,0.007365624068488461,0.0044417308997252635,-0.007554343734654189
2016-06-14,-0.00044803175374398313,-0.016109244659935795,0.0010594292626908233,-0.0007387438292062474,-0.0021988818405433343
2016-06-15,0.0021488153451084584,0.0066543260346257176,0.0073849284570991006,0.0038365587294777177,-0.0014687069391698222
2016-06-16,0.0006258424216331956,0.002148285838893211,-0.01056665171524312,0.00484762077773086,0.003249059143044887
2016-06-17,-0.0007150979294555721,0.009789274557322073,0.01274729826898987,-0.006247964365044679,-0.003721659671340741
2016-06-20,-0.002777286034750384,0.02449392581261562,-0.005988024654369792,-0.010749761076811684,0.006386258946923194
2016-06-21,-0.0007172342423244595,0.008089984493782279,-0.01942288299292089,-0.0046322965404110815,0.002843715895986522
2016-06-22,0.0006280886188625412,-0.0006123251258465419,0.000496444028716167,0.0016465665518903458,-0.0016746729449547816
2016-06-23,-0.0017060973652887382,0.02728524379780938,-0.0065557755937431204,-0.011504622869435394,0.012853568773671931
2016-06-24,0.005377639405651959,-0.08977186645426827,0.047873912303474195,0.026493074073802483,-0.03713547058858339
2016-06-27,0.004013586764766038,-0.019381561627502653,0.0053823171279899626,0.024660376322156126,-0.01781325337824088
2016-06-28,0.0012456652841151968,0.025882844463605965,-0.01079376043064916,0.0020815236862558833,0.018296140776063844
2016-06-29,-0.0007115538776830756,0.018164063750542393,0.004140765999889028,-0.0077023472298374425,0.017071755965416078
2016-06-30,0.0020448185710806076,0.014799108238546617,0.0049939058952932335,0.0036786847410941502,0.013409282177774783
2016-07-01,0.002149764758868912,0.0,0.015223162818061162,0.0137888012156979,0.002078675860202636
2016-07-05,0.0026597387080022957,-0.019537419297690897,0.008220905136956962,0.012442902524706619,-0.00703397651829365
2016-07-06,0.001857463889094861,-0.00182853047486965,0.005852881673551483,0.0016141879321287793,0.005891043050119024
2016-07-07,-0.0007070527225264293,-0.004034481011753973,-0.0037695950478742334,-6.970869410941944e-05,-0.0006759757890793794
2016-07-08,0.001502092250555984,0.015136721684613231,0.005994014334570738,0.007338884578188315,0.015074376085125296
2016-07-11,-0.0026525034171242766,0.01455403435531194,-0.00946861312154938,-0.008813475848308707,0.0034780373231754146
2016-07-12,-0.0030143509813571182,0.013465869440291977,-0.016690387468968386,-0.016575961344467097,0.007021578774094501
2016-07-13,0.001419230386517519,-0.0010566387626092025,0.009159697327218079,0.01171667944462659,-0.0003548177962966879
2016-07-14,-0.000886816816896217,0.008595854434197275,-0.007745045230236175,-0.01464959179858309,0.005815627014240012
2016-07-15,-0.0036462256484406886,-0.005078268276582225,-0.003855735167465888,-0.008633495612058699,-0.0015141904970872222
2016-07-18,0.00017878179439406803,0.002454816299427997,0.0015755839071671933,-0.0009403290033418499,0.002874723385568635
2016-07-19,0.002046048291139344,-0.007912176689108813,0.0013372522657107563,0.005626120074389124,-0.0011083149416150427
2016-07-20,-0.0008887764606090638,0.008962258078818045,-0.01441038163632243,-0.005481203935514513,0.0040250519390071975
2016-07-21,0.0008887764606091798,-0.004031778943031768,0.015117654201499693,0.0020228763751905503,-0.00377316976264032
2016-07-22,0.00017856550584531856,0.00193024295635978,-0.0074907077787214,0.0017306221055775257,0.004625836693034774
2016-07-25,-0.0011561271719984247,-0.0012278562246616103,-0.006989125856947095,-0.0007208264741748634,-0.002410176433572452
2016-07-26,0.0,0.0042039020010925824,0.004215211050825792,0.0015852355514788976,-5.0332297277171153e-05
2016-07-27,0.002931900508969191,0.003663916925521696,0.01598269497210111,0.012376088190645607,-0.0006542787412745781
2016-07-28,-8.880415811654479e-05,-0.0010455025671583693,-0.00289409340924044,-0.0018498317639024675,0.001106363859178074
2016-07-29,0.0026572762817149817,0.01178514969464078,0.010286811942904156,0.008298938273177256,0.0017580653699481013
2016-08-01,-0.0023339875536590093,-0.006568799931270458,0.0018590671194806466,-0.010901009167915744,-0.0011548795027545818
2016-08-02,-0.002936375161378036,-0.005041978771904374,0.008092864929715934,-0.010356173186348369,-0.0062490185008583846
2016-08-03,0.001068910511611074,-0.003492314071905009,-0.004770787598632875,0.0005780428921870136,0.0028775337798539603
2016-08-04,0.0018674646497669554,0.005755661826299836,0.0016954476164976306,0.007485984949783597,0.0009571897337652282
2016-08-05,-0.0033818578748974247,0.004511651029968694,-0.018025444010511534,-0.010452305970815394,0.008025055197508674
2016-08-08,0.0006237289234517597,0.0020754549776061055,-0.0008627837547004024,0.001881573169575974,-0.0004995767553715743
2016-08-09,0.0025810060492308805,0.007915980709231808,0.004072023167431496,0.009788691082360535,0.0006495629709483674
2016-08-10,0.0011542122055109157,0.0034223082159766413,0.004677994512329687,0.003860670086483441,-0.0025505765900483883
2016-08-11,-0.0026664981536327474,0.007148957417073229,-0.006946906948684773,-0.008958042298364223,0.004895724068112604
2016-08-12,0.002400023669469143,-0.002547528980440693,-0.0021170403750345335,0.008386493391838664,-0.0009971808101272494
2016-08-15,-0.0017775299766141157,0.003903579452469361,0.003447698256792746,-0.009467626928182747,0.0028889191118108286
2016-08-16,-0.0006224936928550742,-0.001525718731027373,0.004915970173444719,-0.0026700270411642905,-0.005186278645370704
2016-08-17,0.0018668615805333872,-0.00033942290438075705,0.00023348078990268189,0.005979864292103647,0.0016484921454271565
2016-08-18,0.0014212846477763036,0.005077902723469416,0.004735854578729188,0.0015787750137895148,0.0023928112064677573
2016-08-19,-0.0022204766996945327,-0.007456136045442398,-0.008868887925520175,-0.005248737128510202,-0.001394983471079973
2016-08-22,0.0015098612956390867,0.0010197365738638113,-0.0014858453674488508,0.008399846367277843,-9.990854292326432e-05
2016-08-23,0.0002665174040632099,0.0042392325172424935,-0.0001565049936259337,0.0010714649176319657,0.001843961264058656
2016-08-24,-0.00035495119387786504,-0.0023716446057538546,-0.011176864142998198,-0.0023595403160589245,-0.00484055618696274
2016-08-25,-0.0010664231996229837,-0.004078870794124384,-0.0008709901258544955,-0.0038008165467156426,-0.0008006769385717583
2016-08-26,-0.001600729634246837,-0.005978332069029202,-0.0014269885139346196,-0.005838037233661456,-0.0019042374483401107
2016-08-29,0.0027555866236845237,0.0030789269560665333,0.001981375674593548,0.01328285588150944,0.005053252694600838
2016-08-30,-0.000532706301347667,-0.0013674072295411352,-0.01010635477558835,-0.0038592914509580013,-0.0018981547226766629
2016-08-31,-0.0001779629423731821,-0.0020540525817193305,-0.0020015218438290436,0.0014311420856072245,-0.002452853699159626
2016-09-01,0.0008723565230107759,0.006831776213487483,0.004078880664929754,0.0011027526467115353,-0.00020057801363194893
2016-09-02,-0.0013350639022722164,0.011507828289686986,0.010164454828507231,-0.008189459234507172,0.004451513275976327
2016-09-06,0.0021348148208778944,0.00670804151596293,0.016766351430797802,0.007258535652665156,0.0031393541802425193
2016-09-07,0.0005331725650588667,0.0005013494089247563,-0.0034244132039321193,-0.0007161371864964559,-4.9793923915638605e-05
2016-09-08,-0.003469448133448829,-0.002843937330143921,-0.005315481388614766,-0.012620851087027976,-0.0023412304816199042
2016-09-09,-0.0043758725701470835,-0.019624990443780823,-0.006605326760192751,-0.01661157419844279,-0.02443341185919184
2016-09-12,0.0008048833714525275,0.008167317433705485,-0.0012631537514554386,0.0005171308111913136,0.0142075402308226
2016-09-13,-0.0027761186729539237,-0.020372261923641524,-0.006657679739988439,-0.01142269228705979,-0.014358415153865814
2016-09-14,0.0012549463289101127,-0.0013845058051194536,0.0034136523813896856,0.0014901284694846927,-0.000616063464264177
2016-09-15,0.0006266560303274062,0.008622252530205399,-0.006440074325495675,-0.004329439895377922,0.010221720404639714
2016-09-16,0.0007157496543656278,-0.012961017814455892,-0.002475784418470438,0.008047371511135345,-0.003923115069655027
2016-09-19,-0.0008054814571478309,0.005204405723554368,0.002076861031546589,-0.0032706081734723332,0.0003060536446468169
2016-09-20,0.000358152565014197,0.006038063551956316,0.0009571124160199947,0.003493502525671908,0.00010233236876396062
2016-09-21,0.0025026676265862808,0.017391795871754042,0.014483211562644741,0.008054231094919515,0.01116344682565977
2016-09-22,0.0020506710768551247,0.01009087794832386,0.0023544435304930274,0.00791728684623872,0.005987045494563709
2016-09-23,-0.00026720116700632376,-0.008401934638693497,0.0006269244831308528,-0.0009492122540618036,-0.005381528765003725
2016-09-26,0.0012472614158540378,-0.009324557393804014,-0.0007836871273146296,0.006338193462045463,-0.008000303267235971
2016-09-27,0.0012444451745340782,0.004758064701862428,-0.00731797170627855,0.007308569741998535,0.006082419575063876
2016-09-28,0.00026662645336707127,0.007094528072996047,-0.0031640709801869947,-0.00216527087246684,0.005391561827718387
2016-09-29,0.0,-0.012533981108954604,-0.001189120004834333,0.0025259376887627042,-0.009442303873422453
2016-09-30,-0.0010666618607059987,0.0078097193713414104,-0.0034166360099868506,-0.00897727977176001,0.007983949993537375
2016-10-03,-0.0011324924697620961,-0.0027095458338638467,-0.002550206163687112,-0.003305369674533811,-0.0031759639032986186
2016-10-04,-0.003396036163103234,-0.0001695526229561694,-0.03532787258610445,-0.011764637919795378,-0.004656076522593945
2016-10-05,-0.0013433300187805821,0.004062387685813136,-0.0015718922897908132,-0.004669907829605905,0.004150978949785994
2016-10-06,0.0,-0.0054201055552590225,-0.009316280206747919,-0.005588442304186046,0.001161496954195423
2016-10-07,0.0001789184588209869,-0.0051079887763324965,0.0006682890904551575,0.0006719952012040375,-0.003690274242868569
2016-10-10,-0.0004481280515538871,0.0028977471409183525,0.003501510836135576,-0.005916015419752514,0.004597777939435737
2016-10-11,-0.0015258304466893979,-0.01422860149054768,-0.005089499061391432,-0.0022565581798260374,-0.012223437585849735
2016-10-12,0.0003597204439928061,-0.0022469169245539706,0.0015879882252557648,0.0009787743167549508,0.0012750035850558575
2016-10-13,0.0014353195954294562,-0.0038141509030247406,0.0024189937106391113,0.0037535008842925852,-0.003216171785947937
2016-10-14,-0.001704279350197124,0.0017355489718675124,-0.005597559798283797,-0.014111238261276637,0.00025588296183107076
2016-10-17,0.001704279350197045,-0.002952272498737422,0.0026773752071126027,0.006363168042436423,-0.002969445665415519
2016-10-18,0.0016121059084911711,0.009864238406544722,0.006164100054633751,0.003241581031544816,0.005878586523662259
2016-10-19,0.0005362480903809973,0.0027515700815555675,0.005713611741873303,0.0008277000203369051,0.0027487802819752783
2016-10-20,-0.00035716470320365794,0.0015441301065249303,-0.0030597728971403517,0.0010523773691255437,-0.0016282345105702919
2016-10-21,0.0006259054668572834,-0.0022313131582984173,0.0007451585177257722,0.0015014451119860115,0.0002548800558660455
2016-10-24,-0.0015211897721523872,-0.00017182555628762096,-0.002237080125500534,-0.004359966352143538,0.004063638282226833
2016-10-25,0.0,-0.0006878618981882635,0.007519794693909835,0.002632931091761089,-0.002843048840386918
2016-10-26,-0.001972087900712141,-0.004481831974276181,-0.0056138205649168835,-0.006785425549055355,-0.0022391300984222254
2016-10-27,-0.0025160318082972383,-0.0012102914220537084,0.0018196962666161048,-0.010954482985773966,-0.002652741527903075
2016-10-28,0.0,-0.00034594015562650077,0.004699292917769531,-0.0022200730985015176,-0.00317258567547681
2016-10-31,0.0012584432231713784,0.0005188653658156084,0.0029566431199742503,0.006113730169535565,0.0
2016-11-01,-0.0005402964716988082,-0.004333016268840288,0.006457707460557924,7.630227601662358e-05,-0.0069939580688746185
2016-11-02,0.0011706980010274994,-0.006797166180949103,0.0073872643657927,0.004341016611564973,-0.006627913108107434
2016-11-03,-0.0013510741919505263,-0.0010500721886830973,0.005323910740822675,-0.007704997739801129,-0.003903778297360688
2016-11-04,0.002069865450045221,-0.009675506377933511,0.0007237632468994597,0.008920682119918415,-0.0013567813102061935
2016-11-07,-0.001168764571546037,0.013693811765799384,-0.01817197611952108,-0.008538282541292552,0.021696999977371595
2016-11-08,-0.001621564268991084,0.0027860668749714605,-0.004183952404118774,-0.004065587581644221,0.004589186324899428
2016-11-09,-0.009328665671396785,0.0008692788991401857,-0.0006579098268444278,-0.04335834303117405,0.01062618057448488
2016-11-10,-0.004103402129307428,-0.002783731914902945,-0.015001711673606965,-0.014881048180422978,0.002312251828648487
2016-11-11,-0.0018283511296248156,-0.006116323910521303,-0.022377978717915834,-0.005638419248170527,-0.0018597415476902174
2016-11-14,-0.004035980553239729,-0.00544845778568889,-0.008490234677527317,-0.005999605154078915,0.00015100160293222587
2016-11-15,0.0007349597565661408,0.004396260762691877,0.008661050768427549,0.004933992663369146,0.008065956153473166
2016-11-16,0.002202106972012358,-0.01058413143369722,-0.002992914324639575,0.008982852113491976,-0.001698171086734337
2016-11-17,-0.003764147474089569,0.007596759984777326,-0.00515153957584098,-0.014823826005860576,0.004737467966417681
2016-11-18,-0.0032249751392094115,-0.010971600696430892,-0.008818980245606272,-0.0028923075423935452,-0.001792675887303575
2016-11-21,0.0008308696846698002,0.008504672458041863,0.0037273072140238833,0.0024794299599847002,0.007348510212138405
2016-11-22,0.0009212518552689756,0.002466928238388949,-0.00034614845492716306,-0.0003300910291856709,0.0018290305739244097
2016-11-23,-0.0035066642944847097,-0.0035260877951490675,-0.020019033913875547,-0.0038883452628770063,0.0008881532177013881
2016-11-25,-9.213949215419808e-05,0.0029979981621815525,-0.005667237234161627,0.0014909172897583508,0.003988233576047283
2016-11-28,0.0035065212210826204,-0.005296654259142672,0.01051202138010083,0.00733921592470193,-0.004728527664914614
2016-11-29,0.0011050617050027687,0.006352554793605752,-0.004668228933024833,0.004181841821776032,0.0015788087546032168
2016-11-30,-0.003964636683529792,-0.0010559005344631953,-0.013510086082379656,-0.016332973705782402,-0.0022701561638416934
2016-12-01,-0.003300858800500904,-0.003881443609602251,-0.0018809543242076046,-0.010614517869594525,-0.003911015349699148
2016-12-02,0.00315254189819171,0.0024716289249484226,0.005364806083291903,0.007300417402032559,0.0006944997606356142
2016-12-05,0.0008330166353961459,0.009826501468585986,-0.005364806083291772,-0.0010876139458216821,0.005733284647080921
2016-12-06,-0.00018517930898154857,0.0067865218446709,-0.0009866853717861235,-0.0007532215822407944,0.0034927679688884416
2016-12-07,0.0025866949935955718,0.014805050909480191,0.003583283615967707,0.008507519040926923,0.012590962657919376
2016-12-08,-0.0018469296244713,-0.000855012713761554,-0.0023276835438490475,-0.011863869742159116,0.002615647665930439
2016-12-09,-0.0030549721200688646,0.004266812342503981,-0.010542046205441346,-0.012516699689142883,0.006075984380551894
2016-12-12,-0.0009282786359709917,-0.004437552200596604,0.003797113021044969,0.001870003760237557,-0.001106427906649009
2016-12-13,0.0012983388601048977,0.010718801291515557,-0.003344358449500988,0.003561365884670738,0.006811075691147139
2016-12-14,-0.005483421131089484,-0.014832717642124094,-0.01477585370302796,-0.011235991264016842,-0.008304257625016635
2016-12-15,-0.0012125470258373696,-0.0022353258369288043,-0.013785715901107913,0.005037650412147306,0.0037048149173032935
2016-12-16,0.0006530347238412773,0.0006883655741423716,0.006592778565065687,-0.0023022105987631166,-0.001730378217701783
2016-12-19,0.0026079765368006093,-0.0015496217929601788,0.004985177307786946,0.010699045816312952,0.002258223895628276
2016-12-20,-0.0009305657897999665,0.003440055572016171,-0.007394390217464912,-0.004995678658288592,0.003832816817697143
2016-12-21,0.002138605099692488,0.000277331436759386,0.0005564603998491446,0.004403930342659638,-0.002728984525246946
2016-12-22,-9.279832070725242e-06,-0.002257023280898087,-0.0024136861188265224,-0.0017888771146471459,-0.0012747601191294624
2016-12-23,0.00027938831854028013,0.0026041507213354818,0.003155199096609045,0.0020350269548314987,0.0008690456498350684
