Date,FEZ,GLD,TLT,VOO
2021-06-03,-0.007360273355860092,-0.019578228541437537,-0.003753392877566819,-0.00380362727055239
2021-06-04,0.006797021733607966,0.010783359066451448,0.01369458418483771,0.009064680860945362
2021-06-07,0.004296050918365157,0.0040076283608136976,-0.0030734097108323644,-0.0008491941370154521
2021-06-08,-0.001222061766106286,-0.0030920774052216604,0.007026244323341535,0.00015436850157724002
2021-06-09,-0.002039506083237441,-0.0019175027218333307,0.008828845010437458,-0.0015713016099004884
2021-06-10,0.0006131206158936919,0.004294325821970535,0.005999219869548877,0.004618038937414415
2021-06-11,0.004493585174527581,-0.011252390785353672,-0.0016138450629570311,0.0017462461574015986
2021-06-14,0.0024398325828651757,-0.005860923791407013,-0.007659050462429096,0.0025121726282386625
2021-06-15,0.0010144415982480393,-0.0037777095572453234,-0.0012041204958257445,-0.002096636228949511
2021-06-16,-0.00992919488659072,-0.016891711518855712,-0.0008509010175906662,-0.005483764244041178
2021-06-17,-0.006344686720288206,-0.030740427140865334,0.014972157820416943,-0.00036095466495789097
2021-06-18,-0.021421362874764593,-0.005547261946798776,0.01880543451767336,-0.013273982775177995
2021-06-21,0.014122467029009655,0.012247646651096789,-0.016742910463466654,0.014001379625605326
2021-06-22,0.0004201062770965436,-0.0041928539145718036,0.0024426802159416283,0.0053068209058870774
2021-06-23,-0.009867839077284057,-0.0006616578066259704,-0.002575797702151439,-0.0010763638862943958
2021-06-24,0.012086476146004665,-0.0006019387497473438,0.0016048601249905037,0.005720513339404265
2021-06-25,-0.00041914313970770056,0.0033124733437563947,-0.010382817935232436,0.003698613357447922
2021-06-28,-0.007335754203564915,-5.999463986816611e-05,0.010281233704466874,0.0020836051581589743
2021-06-29,-0.00021102133199735196,-0.010505462725200698,0.001672525188259888,0.00044062844319125993
2021-06-30,-0.010982176420125889,0.004853503869870712,0.004453633275140367,0.0009155302526591136
2021-07-01,0.0025625265873154834,0.0034413575356286863,5.5291183420402845e-05,0.005641160710896376
2021-07-02,0.0010646987722346957,0.006558341503640763,0.006034538246743493,0.007606032908126226
2021-07-06,-0.01276581957005618,0.004961455343207799,0.01172102231101868,-0.0018808081576501268
2021-07-07,0.006681025182325717,0.003806801143447114,0.008858959522392018,0.0034421899179171156
2021-07-08,-0.017769241853538342,-0.0006518168637834609,0.0039179396215149875,-0.007962446172918969
2021-07-09,0.022013838447706435,0.003320562334123478,-0.014062404350203894,0.010550441154790535
2021-07-12,0.0053317274711790485,-0.001241101031467462,-0.0012969217692992974,0.003621782931776174
2021-07-13,-0.008697339280054894,0.001301782371024407,-0.00765350865207326,-0.003384681708500814
2021-07-14,0.005563847768275787,0.010755182911599048,0.011362081657631418,0.0013733750120350496
2021-07-15,-0.011491869059511606,0.00017547964957964624,0.011030405539207422,-0.0032167025094641533
2021-07-16,-0.008611570622363174,-0.00970365108457183,-0.0018857035235565478,-0.0077805835925317535
2021-07-19,-0.024321095029197104,0.0011805498135817327,0.021928315940143328,-0.014952050457657018
2021-07-20,0.008902803461633635,-0.001297100524211059,-0.009638966030847795,0.014129794242464966
2021-07-21,0.019192275449975593,-0.0037192566567244567,-0.012667192403695737,0.008404667574896552
2021-07-22,0.0028140785226218323,0.001955450591350383,0.009452733204138308,0.0021274589545630107
2021-07-23,0.010360151088970593,-0.0031344183025339145,-0.0066888818799294425,0.009990683336787543
2021-07-26,0.002136715251772614,-0.0023730060647713103,-0.002963259644364724,0.0025470065321673285
2021-07-27,-0.004050610771683116,0.0016650735799190741,0.010671288299058945,-0.004440139964200895
2021-07-28,0.0059930537024746044,0.005046252863966982,6.711536986303557e-05,-0.0005451762574237851
2021-07-29,0.00765977513302607,0.011105233370970247,-0.00554621199551153,0.004313683803460977
2021-07-30,-0.0069680162532360645,-0.007886842666167015,0.004703623531297163,-0.004887368090466526
2021-08-02,0.0025519126647728374,-0.0012366429443513294,0.00891995004069357,-0.0020341690674504642
2021-08-03,0.006362318337011841,-0.0007074766626713469,0.0005306749458706683,0.008077864720966055
2021-08-04,0.00042171004875068974,0.0002359625041987723,0.002056659729038124,-0.004783165969639902
2021-08-05,0.004634329862340358,-0.0039520921003340925,-0.005097804520520888,0.006243375001552032
2021-08-06,-0.0016774201356515306,-0.024991124040327772,-0.01670121434933436,0.0017233355620742685
2021-08-09,-0.001890431620266475,-0.017735654639032372,-0.003586443422004537,-0.0009582933071562438
2021-08-10,0.0014730167272325456,0.00030919522248562537,-0.004617786823405301,0.0012545036123594588
2021-08-11,0.0063038700263300385,0.01378497662510525,-0.0006138336210503859,0.002407824875453324
2021-08-12,0.00292327235178802,0.0002438615008097944,-0.0016383082019896245,0.002917314907566748
2021-08-13,0.006037950932855418,0.014325811995228088,0.01579567915572966,0.00197951850077982
2021-08-16,-0.0057946083542145255,0.004988291568599701,0.002423035279603969,0.002390482179656983
2021-08-17,-0.010199783222837655,-0.0014950364679763295,-0.0004022229677117517,-0.006594658746518212
2021-08-18,-0.0056781708769675365,0.0007786122169375354,0.003359163088371142,-0.010753807289288986
2021-08-19,-0.01057558584487961,-0.002932408589264246,0.007364736401917815,0.0014116054866855077
2021-08-20,0.005558187141135429,0.0005401616803368814,0.0006648570696077272,0.007912786247685322
2021-08-23,0.011054268235304754,0.012177557387281546,-0.000664415328379353,0.008856299828641223
2021-08-24,-0.0004203612810572688,-0.00047414113127741686,-0.007776999493226744,0.0015808057488944094
2021-08-25,0.0010515786240401503,-0.006937433805443538,-0.00830619422369483,0.0018452332852088027
2021-08-26,-0.0048328333008831326,0.0011344784228162208,0.002769315163849262,-0.005840600641339511
2021-08-27,0.010768556377850347,0.015029547921398434,0.00680406514579901,0.0088731807144653
2021-08-30,0.0016712053880723055,-0.0049356385559711224,0.002609139349044165,0.004590902319687951
2021-08-31,-0.00020861001011385216,0.0020076547129428413,-0.006806890319615011,-0.001707653879131188
2021-09-01,0.009595006540218831,5.8898619200498104e-05,0.0016755080671717604,0.0010603780944433705
2021-09-02,0.0037195191924273008,-0.0026517204262498373,0.004365414102374343,0.0029842052363695526
2021-09-03,-0.006381399597896409,0.01069422486613747,-0.009094718697276849,-0.00038400181616748963
2021-09-07,0.0012430864525927454,-0.01958371853465668,-0.008435480817695407,-0.0036967197264573537
2021-09-08,-0.011173153051904028,-0.0025044029033459703,0.006805930555307871,-0.0009637394036023927
2021-09-09,-0.0025111436061991954,0.004423489287242344,0.012100739577826314,-0.004485987806140179
2021-09-10,-0.0033564341589216173,-0.005058656845151166,-0.008816674820330217,-0.007728478676487516
2021-09-13,0.009261325534400955,0.0033497597913456634,0.006064471590162768,0.002343992191331523
2021-09-14,-0.003128131638564513,0.006438546534438316,0.012123721346664063,-0.0051883388051787716
2021-09-15,-0.0016739311737683504,-0.005864266379652205,-0.0035073928297968404,0.008349513644199114
2021-09-16,0.0006287534595164068,-0.02264197706190263,-0.0045826615803195025,-0.0017239117747263055
2021-09-17,-0.016753774915483577,-0.0015850424237688898,-0.004803180877956836,-0.009802834911998515
2021-09-20,-0.022501939039730412,0.0071441542310690664,0.012401764889216738,-0.016335694214898666
2021-09-21,0.013091876572284722,0.006669036185550814,-0.0008606367066718024,-0.0009741719272741145
2021-09-22,0.012491743614066797,-0.0037340107339023376,0.0059641536711401155,0.009649104346310056
2021-09-23,0.01425236392712148,-0.011546389089901132,-0.022596574043529438,0.012082266797732943
2021-09-24,-0.010276981003857988,-0.00128427290155253,-0.009773686096239964,0.001663246146806463
2021-09-27,0.00042401023487226297,0.00208203509820426,-0.0036757971931061784,-0.002833023917614974
2021-09-28,-0.02563024247275858,-0.009716428402719801,-0.015577339733597872,-0.019985070548238504
2021-09-29,-0.00543458879386538,-0.004504756024632184,0.0017356641128463135,0.0015745574182137734
2021-09-30,-0.010054633158329551,0.01797665363761114,-0.00013887635274889565,-0.012667304992098338
2021-10-01,0.0052991300209015435,0.0022530453929923144,0.008415844631874947,0.01196775824995866
2021-10-04,-0.008785491066298778,0.0046783175745395145,-0.00254591324795006,-0.012302104415192083
2021-10-05,0.00952796467702477,-0.004656532835140448,-0.009656107085365018,0.009715484675942854
2021-10-06,-0.007023668522160742,0.0026733243283083574,0.005641197821821153,0.00444686816943074
2021-10-07,0.011273355773352645,-0.005271739220885419,-0.010457491009865039,0.008604215401592175
2021-10-08,-0.0026230699716295325,0.00042636491147840516,-0.006999222857803411,-0.0018848325071503247
2021-10-11,-0.006355473962757374,-0.0018875818465466931,-0.0025375954964795833,-0.007279613326669265
2021-10-12,-0.0006617219889523129,0.004514430828637339,0.017100078429104215,-0.0020022626172290225
2021-10-13,0.0150077566773279,0.017794197805277356,0.009726756541277304,0.003209949287026337
2021-10-14,0.015655519569881537,0.0024464685904206362,0.0037155271455147076,0.016798516077890513
2021-10-15,0.007707196031189856,-0.015892846243722114,-0.005827162780443151,0.007793111215268267
2021-10-18,-0.006373447035085911,-0.0024799108302698825,0.004688691991726168,0.003049363057959109
2021-10-19,0.004062325840565206,0.003213671993580469,-0.013794617573069545,0.007782634165213631
2021-10-20,0.003832988284451222,0.008763958748792211,-0.006749900016767341,0.0038851019663945774
2021-10-21,-0.002969902939467528,-0.0008987052245035265,-0.0011907602334803036,0.002452130435977029
2021-10-22,0.00765983033098494,0.006116967151190034,0.011012451578412463,-0.0010072355120047671
2021-10-25,-0.004434112588170835,0.006914158513320778,-0.0015259788315512557,0.005184921661855357
2021-10-26,0.006150400504316478,-0.00739951491266011,0.008269049682502638,0.0009551746293141594
2021-10-27,-0.0023185983475325633,0.002624060476058121,0.018194128657576414,-0.004341858343726357
2021-10-28,0.01225430179697029,-0.00023788536339730548,-0.0033842757157210857,0.00977632093778813
2021-10-29,-0.0033397165113810967,-0.008507900517562339,0.003056307980697337,0.0017796668740064359
2021-11-01,0.009842879026562779,0.005220584505493342,-0.007199943693824817,0.0021082320125649368
2021-11-02,0.0008298144755503056,-0.0021490007233168074,0.004438479045610233,0.0038766417822611032
2021-11-03,0.00994621013417607,-0.008315382622616663,-0.010333804091284371,0.00602799934772591
2021-11-04,-0.0018465937259112275,0.011340951773961994,0.010510849200452865,0.004681010802426666
2021-11-05,0.007194260339596248,0.0130629437586407,0.014954963528437615,0.003401295862156095
2021-11-08,-0.0008164239563019926,0.003591619309376348,-0.001875086881084842,0.0012074739361731535
2021-11-09,-0.00020420484489802604,0.0049281100201232775,0.013018338000172047,-0.003501827766467791
2021-11-10,-0.014300428836243939,0.010858781500706183,-0.01828265072916202,-0.008051757127614967
2021-11-11,0.003108697452000264,0.005602086369596027,-0.0014844391999588868,0.00032845939826664505
2021-11-12,0.0026861114398686325,0.0018952552280546708,-0.004392654952920072,0.007434313992600083
2021-11-15,-0.005151542863699787,-0.0015477459282561279,-0.012556746338648894,0.0004654818314626663
2021-11-16,0.0,-0.007233864736584827,-0.0025433841057017625,0.003816177981131652
2021-11-17,0.00020735649034531178,0.009137183945092442,0.00792456235426564,-0.002410953653834147
2021-11-18,0.002691953894872645,-0.0032091550635745536,0.003760540717540506,0.0034624713189885803
2021-11-19,-0.01610900137047422,-0.007646325240812324,0.010558020604900964,-0.0018759455050381124
2021-11-22,-0.011125153674555244,-0.022420457120115533,-0.011728122459914059,-0.0026446066892725772
2021-11-23,-0.002547251822467067,-0.008652404091134991,-0.014459128491341677,0.0013025311179619692
2021-11-24,-0.008725100139142294,-0.0009565020521100642,0.016055028216348743,0.002462487736864194
2021-11-26,-0.03434970202826382,-0.001615539860939763,0.025269722368370662,-0.021759818018479815
2021-11-29,0.0033348936846775423,-0.0013785494630753625,-0.008038550824833512,0.01208141296153209
2021-11-30,-0.007977122274678838,-0.006721853018899604,0.015202168381444725,-0.019146114987504625
2021-12-01,0.000670047936255358,0.003987937535404162,0.006168334767952421,-0.011502079376674024
2021-12-02,0.010491114350355657,-0.005536820827328315,0.0012476973272692593,0.01525693768925751
2021-12-03,-0.01016104994839162,0.008412002804647267,0.01193155998638984,-0.008845203618483177
2021-12-06,0.0131666681343241,-0.002460563224478851,-0.013734722016271905,0.0119468432136427
2021-12-07,0.029074846760929418,0.003549490636251651,-0.0080799349902837,0.020553757544274465
2021-12-08,-0.0008561717771732313,0.0005395140531609943,-0.017284391188471138,0.0028110419597047187
2021-12-09,-0.014781476291728879,-0.006111378376110088,0.005593173078485725,-0.006810499597738495
2021-12-10,0.0045662012415941255,0.004219899491422874,-0.00241252763856481,0.009539310656582423
2021-12-13,-0.00974010395074243,0.00252130006200435,0.014779148582700463,-0.008871427216859185
2021-12-14,-0.005901931663731097,-0.009341302746070368,-0.0023829020366149534,-0.006806472675358277
2021-12-15,0.014731928214714696,0.004291534360497673,-0.009621802282232972,0.015630421588881838
2021-12-16,-0.002816973664149569,0.012097561477355745,0.00038942942688513504,-0.009035170079914612
2021-12-17,-0.017818301667260616,-0.002140821851282393,0.011330858328882032,-0.010376656504924697
2021-12-20,0.0011654012468351738,-0.0042312675861405635,-0.007491723250673155,-0.01081582877845988
2021-12-21,0.014771541660130838,-0.0004188884251822289,-0.0038078259858117525,0.017747246118993143
2021-12-22,0.013453928347606947,0.009400024100517657,0.0046265195872976506,0.01010101936429919
2021-12-23,0.00761681999480035,0.0022540179789249937,-0.008676582543064915,0.006163244961863823
2021-12-27,0.009287377439567424,0.002367247994286892,0.002423720888727221,0.014261007530726344
2021-12-28,-0.0010700751694316946,-0.004310065233419702,-0.0039628457006268825,-0.0007520477621500987
2021-12-29,-0.0006423765192907771,-0.0002965076609273698,-0.010924361465392884,0.0012086781174653893
2021-12-30,-0.001715168648241061,0.0071772153754725565,0.008386199840842323,-0.0028243040279957166
2021-12-31,0.0019327154459316542,0.00683158799329231,0.0019610008076538232,-0.00274119519142324
2022-01-03,0.00878669131071974,-0.015383743445999576,-0.0262503464927627,0.006138832810269612
2022-01-04,0.0036116785698143694,0.007366515057776857,-0.004158086178704057,-0.00041001232925441666
2022-01-05,-0.004868760490362112,-0.00300766493835114,-0.005427799939124678,-0.019154007147187846
2022-01-06,-0.0042542484750782705,-0.012244126909514819,0.0025887591707183244,-0.0013468061793392438
2022-01-07,0.0023498053814630104,0.004551137683908024,-0.007188429756124881,-0.0034644825673766366
2022-01-10,-0.010016837474936646,0.0030402057039400354,0.0024602960637862825,-0.001306705337756564
2022-01-11,0.009472349844109829,0.0120646549718888,0.00666174684779941,0.00876125054533139
2022-01-12,0.010450077020025317,0.002642622730480104,-0.0038314828775758425,0.002987625535763483
2022-01-13,-0.00823130473539091,-0.0033969884760131075,0.00888093348942709,-0.013785238144101708
2022-01-14,0.00021249549925972389,-0.0028796749096049457,-0.015110066194670035,0.00030437467761124104
2022-01-18,-0.015318778916207032,-0.001650255097062403,-0.014074477264948149,-0.01753162675464759
2022-01-19,0.0012964245507585126,0.015880526897095182,0.0069241244191526885,-0.01050656250346349
2022-01-20,-0.00453189443276214,-0.0024988838330701757,0.0061667440941901575,-0.011003263318690615
2022-01-21,-0.012573015118971687,-0.0032624385581478954,0.01190652349345478,-0.01964663865419769
2022-01-24,-0.012952898559429715,0.005494198734739664,-0.00821570675945138,0.004172086806033093
2022-01-25,-0.011120952566317177,0.0031971345443269072,-0.001614407021460873,-0.012142372308105442
2022-01-26,0.004498446988173255,-0.016166464916677392,-0.01209394637223793,-0.0022530459283391924
2022-01-27,-0.003582504041822032,-0.012898211138547944,0.018362872276245668,-0.005068454955029944
2022-01-28,0.0042695252673912165,-0.0029832934474428585,0.0003500240779488184,0.02451240949652611
2022-01-31,0.01432088655672703,0.005924537392067553,-0.005170424962463227,0.018288657097609073
2022-02-01,0.011691975846574998,0.0008328835308379912,-0.0033194499657023258,0.006526717146048355
2022-02-02,0.003052535803031109,0.0036259919505645666,0.0033863857350693305,0.00953416124562012
2022-02-03,-0.01608669506928262,-0.0014214062993387344,-0.007805268767083318,-0.023241878147014394
2022-02-04,-0.0015465495454410894,0.0015420788696549614,-0.014742735049284472,0.004700477939367564
2022-02-07,0.0006638474381135406,0.007402581993851909,0.0006477957090194053,-0.0032967461074910887
2022-02-08,0.005528553317674101,0.003056870675416823,-0.0066858852267488444,0.00809893328189304
2022-02-09,0.017154228920861492,0.0033991784238243117,0.001881648931401081,0.014668858342208324
2022-02-10,-0.011243503616224504,-0.0037965605384254753,-0.015892613242386444,-0.017571546412422423
2022-02-11,-0.0271155629966372,0.019054878321533186,0.014828295488710008,-0.019942963638926114
2022-02-14,-0.01078887485466018,0.005350715998122091,-0.012441658140489698,-0.0032598022025677187
2022-02-15,0.02772102362965212,-0.009499848975192515,-0.011352460184727686,0.016054979505198963
2022-02-16,0.0039796587262865835,0.010284254451501385,0.005926665482575144,0.0011947489115498033
2022-02-17,-0.019158691470077538,0.013668073780773726,0.007438319891615253,-0.021262244517238127
2022-02-18,-0.004490464605686029,-0.0007334549100845855,0.010527013945938801,-0.00639519846058012
2022-02-22,-0.02413164521370459,0.0020890378623359407,0.0026045005325994186,-0.010944370759380151
2022-02-23,-0.009706660483281393,0.0045072272703239324,-0.013781515817220646,-0.01800355685410271
2022-02-24,-0.0184365354539211,-0.006450131470019049,0.0006579815995861882,0.015368229066657912
2022-02-25,0.02686638900623728,-0.003330678220184624,0.0007311954802369236,0.02184000054857771
2022-02-28,-0.033572346199553516,0.010365345791119474,0.021918651865532768,-0.0025099485534929578
2022-03-01,-0.04120747881419706,0.018163415997793697,0.011562155045691469,-0.014999022884760294
2022-03-02,0.020240040445734353,-0.010406339832951472,-0.034182830070936476,0.018363865441317184
2022-03-03,-0.02841067535755515,0.005953415398956663,0.010185275168707486,-0.005017190483224354
2022-03-04,-0.05218064720025173,0.015929145881701023,0.017264080689889605,-0.008088448954883365
2022-03-07,-0.03723358428892132,0.014862865283030269,-0.0076298626724806695,-0.029521279513624266
2022-03-08,0.02928130466063128,0.027358997610294145,-0.010059630969933897,-0.007546569702696293
2022-03-09,0.07004836792187819,-0.029711176156992036,-0.009799130334774975,0.026652812806529536
2022-03-10,-0.029847190212321073,0.0031212277978962533,-0.014367266845035642,-0.004453898003243473
2022-03-11,-0.008531447717098684,-0.007027884128157469,0.003346763033599043,-0.012757272323895785
2022-03-14,0.021382249748905124,-0.015073711931138378,-0.023348530072617057,-0.007302882164172408
2022-03-15,0.009701101469799855,-0.01870545038411886,-0.0017459808228917906,0.021938703374961843
2022-03-16,0.04778788762244646,0.006260803404375848,0.009807878454134666,0.02236143941982749
