Date,PORT
2021-08-18,-0.0057628439806700175
2021-08-19,-0.0002296080041760295
2021-08-20,0.0052550181340249805
2021-08-23,0.007723876234433847
2021-08-24,-0.0008964833935373398
2021-08-25,-0.0012220498578708887
2021-08-26,-0.0032195561057949073
2021-08-27,0.009454069454102366
2021-08-30,0.0026579562516701573
2021-08-31,-0.0020561615342170824
2021-09-01,0.002790181830619854
2021-09-02,0.0028439172345201217
2021-09-03,-0.0022178020805046494
2021-09-07,-0.005245210589714878
2021-09-08,-0.001605754491455025
2021-09-09,0.00011727421997956874
2021-09-10,-0.006804726818609242
2021-09-13,0.004572131499713072
2021-09-14,-0.00015119680752564415
2021-09-15,0.002552065383421298
2021-09-16,-0.003916935217714035
2021-09-17,-0.00937131285706423
2021-09-20,-0.009473466514445162
2021-09-21,0.0026260656280406086
2021-09-22,0.008142330556806177
2021-09-23,0.003217652466594767
2021-09-24,-0.0033069376367716122
2021-09-27,-0.001858665840633844
2021-09-28,-0.019205694555662522
2021-09-29,-0.00040298182956014503
2021-09-30,-0.006574689034503745
2021-10-01,0.008952178594833859
2021-10-04,-0.007949501312991858
2021-10-05,0.004366460572789333
2021-10-06,0.002214272377478288
2021-10-07,0.003938106731405067
2021-10-08,-0.0028242383283139105
2021-10-11,-0.005607178739836693
2021-10-12,0.002737983062279603
2021-10-13,0.008331297067761945
2021-10-14,0.01251811424106657
2021-10-15,0.002683277633411263
2021-10-18,0.000939739437280618
2021-10-19,0.002266225935463994
2021-10-20,0.002235564511613286
2021-10-21,0.0003040620609485956
2021-10-22,0.0038425353409961005
2021-10-25,0.0020918583983153384
2021-10-26,0.0026215258607548923
2021-10-27,0.0012665829377514037
2021-10-28,0.006638377148804176
2021-10-29,-1.763832088976804e-05
2021-11-01,0.002104761523379395
2021-11-02,0.0027770795230309788
2021-11-03,0.0021049426201796284
2021-11-04,0.0052074516735178605
2021-11-05,0.007436787080548891
2021-11-08,0.0004245967315468446
2021-11-09,0.001304723749833237
2021-11-10,-0.009456616326818058
2021-11-11,0.0010492899865012007
2021-11-12,0.0035653738164952214
2021-11-15,-0.003463691517564016
2021-11-16,0.0006760256957669907
2021-11-17,0.0013346253365143614
2021-11-18,0.0027008190756194653
2021-11-19,-0.00281280142971494
2021-11-22,-0.008135004283541704
2021-11-23,-0.003615250912894264
2021-11-24,0.0026015792786623806
2021-11-26,-0.012857458927312514
2021-11-29,0.004962120106427314
2021-11-30,-0.008800233574289095
2021-12-01,-0.00398456939395504
2021-12-02,0.009422549097420909
2021-12-03,-0.0032272995211772176
2021-12-06,0.005613754507983904
2021-12-07,0.014830810189891542
2021-12-08,-0.0021686402079604153
2021-12-09,-0.005854048279128888
2021-12-10,0.0056223799980393615
2021-12-13,-0.00317577467583755
2021-12-14,-0.0059943333523553854
2021-12-15,0.009266389416987032
2021-12-16,-0.0037933377396746184
2021-12-17,-0.006699899105266304
2021-12-20,-0.007096305548611593
2021-12-21,0.011024477351842166
2021-12-22,0.009606601679182281
2021-12-23,0.0030950717691714978
2021-12-27,0.00970944823045079
2021-12-28,-0.001813614578428735
2021-12-29,-0.0017386593042967749
2021-12-30,0.0006397757620696499
2021-12-31,9.130445433470642e-05
2022-01-03,-0.0019616889758737434
2022-01-04,0.0004223638193725399
2022-01-05,-0.011937082153326397
2022-01-06,-0.002230913641493093
2022-01-07,-0.0022448523902298904
2022-01-10,-0.0018606403807143509
2022-01-11,0.008813910108236423
2022-01-12,0.0030817938694196467
2022-01-13,-0.007102392168844928
2022-01-14,-0.0031152942912369363
2022-01-18,-0.014809490123261071
2022-01-19,-0.0020211187680399863
2022-01-20,-0.005424550110366721
2022-01-21,-0.010282861508017015
2022-01-24,-0.0015982577872857067
2022-01-25,-0.008298544617175642
2022-01-26,-0.004262269332650271
2022-01-27,-0.0008679749444850393
2022-01-28,0.012881785272586778
2022-01-31,0.011566874606864053
2022-02-01,0.0050211521022825115
2022-02-02,0.006417464125486605
2022-02-03,-0.016541472470714257
2022-02-04,-0.0007534100622958339
2022-02-07,-0.0006457862249337642
2022-02-08,0.004123687326673253
2022-02-09,0.011481522583939108
2022-02-10,-0.014592652631775949
2022-02-11,-0.010523447488895176
2022-02-14,-0.0057409361005016256
2022-02-15,0.010351217544065117
2022-02-16,0.0036070647426973855
2022-02-17,-0.011608389196234147
2022-02-18,-0.0020636348532479644
2022-02-22,-0.009568710529677516
2022-02-23,-0.01324869096011937
2022-02-24,0.00348339061546007
2022-02-25,0.016106449349565233
2022-02-28,-0.0025491785644386807
2022-03-01,-0.011612234596301894
2022-03-02,0.0053527408123230195
2022-03-03,-0.005558333739486045
2022-03-04,-0.009434623191344004
2022-03-07,-0.022247042620789505
2022-03-08,0.0028069496478207454
2022-03-09,0.02240513630498621
2022-03-10,-0.010757717633303455
2022-03-11,-0.008118361511463567
2022-03-14,-0.005552068339942429
2022-03-15,0.010689830778450649
2022-03-16,0.023325953265667554
2022-03-17,0.00535655090391951
2022-03-18,0.00776374240279778
2022-03-21,-0.0065974271239327646
2022-03-22,0.005448473810228727
2022-03-23,-0.005309745089152228
2022-03-24,0.008365044851877102
2022-03-25,-0.000452653164498096
2022-03-28,0.0048990453612962614
2022-03-29,0.01446267984606484
2022-03-30,-0.0028087228286986284
2022-03-31,-0.012320719635872812
2022-04-01,0.0038426526310615383
2022-04-04,0.0036704650109011805
2022-04-05,-0.015546226219059637
2022-04-06,-0.010466600596760411
2022-04-07,0.0015436175664695017
2022-04-08,-0.0027015788159062137
2022-04-11,-0.012680583453194927
2022-04-12,-0.002645693051200848
2022-04-13,0.008860152859233228
2022-04-14,-0.011564305542186525
2022-04-18,-0.0008488144266802335
2022-04-19,0.0063872758722991465
2022-04-20,0.007037897308154928
2022-04-21,-0.011123116696181577
2022-04-22,-0.01901476437646414
2022-04-25,0.0009624404187887126
2022-04-26,-0.01902733024047759
2022-04-27,-0.001974094064289811
2022-04-28,0.017227613869977867
2022-04-29,-0.023980918658638297
2022-05-02,-0.002230966195143647
2022-05-03,0.005359191414029363
2022-05-04,0.021591406195614973
2022-05-05,-0.03027959508146252
2022-05-06,-0.008836767193813067
2022-05-09,-0.02136085890104683
2022-05-10,0.004410958827139999
2022-05-11,-0.003657814855866048
2022-05-12,-0.002677779749362852
2022-05-13,0.014179671752554935
2022-05-16,-0.0012539037191133025
2022-05-17,0.012718236214971423
2022-05-18,-0.02237919098113814
2022-05-19,0.0006981925361079444
2022-05-20,0.002784037719562016
2022-05-23,0.011801536187556484
2022-05-24,5.9996591818389853e-05
2022-05-25,0.0048768211362642646
2022-05-26,0.01263402362402063
2022-05-27,0.016894571184412153
2022-05-31,-0.0090464941555212
2022-06-01,-0.007091993258704133
2022-06-02,0.016290252460148747
2022-06-03,-0.012370205214858833
2022-06-06,-0.0011521060791187649
2022-06-07,0.00789985207039785
2022-06-08,-0.010229713138037623
2022-06-09,-0.017289740978565473
2022-06-10,-0.0210434330761332
2022-06-13,-0.03552772726481448
2022-06-14,-0.0064194638932186686
2022-06-15,0.017113879118110423
2022-06-16,-0.019397293650088007
2022-06-17,0.0021498171266614023
2022-06-21,0.011493365458564619
2022-06-22,0.0037071932211737994
2022-06-23,0.005482663458236547
2022-06-24,0.019417241113414842
2022-06-27,-0.005414658821695973
2022-06-28,-0.011886543954333384
2022-06-29,0.0015941745817699472
2022-06-30,-0.004338562876332874
2022-07-01,0.00681435927530767
2022-07-05,-0.006631087367146215
2022-07-06,-0.00301405837087666
2022-07-07,0.008672395784431953
2022-07-08,-0.0024658110005014167
2022-07-11,-0.0067336904990959465
2022-07-12,-0.004276922177650267
2022-07-13,0.0009237863983387552
2022-07-14,-0.007532432371933395
2022-07-15,0.014885093091444567
2022-07-18,-0.004936866060916478
2022-07-19,0.020959540513526158
2022-07-20,0.0004566562646564186
2022-07-21,0.012395839913536032
2022-07-22,-0.0021368100190021777
2022-07-25,9.378821807411972e-05
2022-07-26,-0.010662057607306806
2022-07-27,0.019024225258825033
2022-07-28,0.010932692542390866
2022-07-29,0.010691087556772949
2022-08-01,0.0036045959166333243
2022-08-02,-0.011678703780241518
2022-08-03,0.01483504021798121
2022-08-04,0.0032246552142200626
2022-08-05,-0.008661831989381353
2022-08-08,0.004176066463063711
2022-08-09,-0.004032431651069079
2022-08-10,0.013378873168240947
2022-08-11,-0.005249214478447883
2022-08-12,0.013506714190464387
2022-08-15,-0.0011384206184669736
2022-08-16,0.0026645637900251985
2022-08-17,-0.008512462987207804
2022-08-18,0.0005453496360865228
2022-08-19,-0.014725673559057116
2022-08-22,-0.01799539883057445
2022-08-23,-0.001011827342490845
2022-08-24,0.0008631547022185382
2022-08-25,0.012777418870313828
2022-08-26,-0.024009118206637692
2022-08-29,-0.004192660318708997
2022-08-30,-0.006759882044737487
2022-08-31,-0.008318215614545432
2022-09-01,-0.006012749778599425
2022-09-02,-0.004851676086419143
2022-09-06,-0.00721627261128669
2022-09-07,0.017801576115824915
2022-09-08,-0.0005661948992252146
2022-09-09,0.014397624982588364
2022-09-12,0.009160813010475666
2022-09-13,-0.03026560608440457
2022-09-14,0.0035792065158936517
2022-09-15,-0.009736941248806641
2022-09-16,-0.0059271233831896366
2022-09-19,0.005075657097346719
2022-09-20,-0.01234724900599502
2022-09-21,-0.00795104914732615
2022-09-22,-0.010125199524025687
2022-09-23,-0.016929569021590197
2022-09-26,-0.01252293785693942
2022-09-27,-0.007968841006444904
2022-09-28,0.023705875190561176
2022-09-29,-0.014163832558825605
2022-09-30,-0.011036436916098147
2022-10-03,0.023574965802845637
2022-10-04,0.02767600958081353
2022-10-05,-0.006091394689715268
2022-10-06,-0.01099353383044246
2022-10-07,-0.02174732568013733
2022-10-10,-0.009256968088760854
2022-10-11,-0.004728757899581505
2022-10-12,-0.0001000097278887835
2022-10-13,0.016573916544538138
2022-10-14,-0.01748362822684494
2022-10-17,0.01885432619670193
2022-10-18,0.009354576163793447
2022-10-19,-0.010574602077028317
2022-10-20,-0.0074355030573244
2022-10-21,0.014253640126128644
2022-10-24,0.00568225992213871
2022-10-25,0.019325494370803643
2022-10-26,0.0017110636401180715
2022-10-27,-0.0026443509222167875
2022-10-28,0.012247341095568576
2022-10-31,-0.008687499953370082
2022-11-01,0.002625839578065881
2022-11-02,-0.019066579155204856
2022-11-03,-0.008564483400813283
2022-11-04,0.017792254918467275
2022-11-07,0.004337860801981995
2022-11-08,0.009072146521842673
2022-11-09,-0.01239522366499668
2022-11-10,0.05055480171379207
2022-11-11,0.009643897430776649
2022-11-14,-0.0059943327615369245
2022-11-15,0.009022662791324776
2022-11-16,0.0009709636814907221
2022-11-17,-0.0040231496944155625
2022-11-18,0.001123778477056547
2022-11-21,-0.003324191284660749
2022-11-22,0.012103516672719737
2022-11-23,0.009135968784581828
2022-11-25,1.3466675058582177e-05
2022-11-28,-0.01122170879697918
2022-11-29,-0.0016001387580332539
2022-11-30,0.02273299221251639
2022-12-01,0.009293141770661673
2022-12-02,0.0016474541001706311
2022-12-05,-0.01610165610666886
2022-12-06,-0.00513246555047191
2022-12-07,0.00510397201848486
2022-12-08,0.004235868595850635
2022-12-09,-0.009253523069275283
2022-12-12,0.00785691319724513
2022-12-13,0.010946448850335001
2022-12-14,-0.0029004105991241036
2022-12-15,-0.019919592537376594
2022-12-16,-0.009165438390270965
2022-12-19,-0.008335847903747463
2022-12-20,-0.0006107934661504721
2022-12-21,0.0111299084893278
2022-12-22,-0.010518814298025746
2022-12-23,0.00037454135610612825
2022-12-27,-0.00463775075001166
2022-12-28,-0.010176809930164966
2022-12-29,0.015752500130845903
2022-12-30,-0.0059864577480560855
2023-01-03,0.00567846137017527
2023-01-04,0.012781660087341364
2023-01-05,-0.008100255816985969
2023-01-06,0.022937203428775678
2023-01-09,0.003114556951103687
2023-01-10,0.0023064193876098037
2023-01-11,0.011853850743725436
2023-01-12,0.009748611881065395
2023-01-13,0.0025751262832773626
2023-01-17,-0.0031280162546010295
2023-01-18,-0.004814141697957897
2023-01-19,-0.0047105924252011325
2023-01-20,0.007595121418968541
2023-01-23,0.006686830260577259
2023-01-24,0.002800630521154213
2023-01-25,0.0022765611043218392
2023-01-26,0.004102389054915678
2023-01-27,-0.00031717329508441645
2023-01-30,-0.00912387779288495
2023-01-31,0.011434520073290134
2023-02-01,0.011987367418685337
2023-02-02,0.006254239460852594
2023-02-03,-0.01326133749428703
2023-02-06,-0.006627492338029262
2023-02-07,0.006416662148623908
2023-02-08,-0.0057465845760399144
2023-02-09,-0.006226745116742195
2023-02-10,-0.0026261364616463555
2023-02-13,0.009967350154038702
2023-02-14,0.0002540274290938505
2023-02-15,-0.00045784153093291207
2023-02-16,-0.010911418627938839
2023-02-17,0.0010631736424941089
2023-02-21,-0.01732974999424224
2023-02-22,-0.00018944831074594313
2023-02-23,0.006502914845143182
2023-02-24,-0.013634768901407768
2023-02-27,0.00611713619249581
2023-02-28,-0.001960080274203635
2023-03-01,-0.002230896627435264
2023-03-02,0.0027846523874210938
2023-03-03,0.01702621658292025
2023-03-06,-0.0013580968104148106
2023-03-07,-0.012164744393852744
2023-03-08,0.0020404516016944933
2023-03-09,-0.009936056257881597
2023-03-10,0.0005781131135890734
2023-03-13,-0.0005843232865614277
2023-03-14,0.0085709838453201
2023-03-15,-0.005705510653343338
2023-03-16,0.011008414737788885
2023-03-17,-0.0024949876075113443
2023-03-20,0.00677225452397381
2023-03-21,0.007100066564372709
2023-03-22,-0.0042466008329267845
2023-03-23,0.0029532523158691598
2023-03-24,0.0011534624546014835
2023-03-27,-0.0031614871525876393
2023-03-28,0.0007681940707194858
2023-03-29,0.009730821070716112
2023-03-30,0.00831025326620478
2023-03-31,0.010173329210363347
2023-04-03,0.004711161867177727
2023-04-04,0.0006137675237794962
2023-04-05,-0.0005705070408992815
2023-04-06,0.002780636794367297
2023-04-10,-0.003375306741734019
2023-04-11,0.0015529315423717938
2023-04-12,5.593137828404672e-05
2023-04-13,0.009061677375500477
2023-04-14,-0.004972564657128686
2023-04-17,-0.0027217644689612524
2023-04-18,0.0030983635186991433
2023-04-19,-0.0009553531937829597
2023-04-20,-0.0011540793293522752
2023-04-21,-0.00013071557581362248
2023-04-24,0.0035011766779299513
2023-04-25,-0.008009481314864508
2023-04-26,-0.004419729937184924
2023-04-27,0.010423654226823719
2023-04-28,0.006755542623079514
2023-05-01,-0.006944734410515774
2023-05-02,-0.0008979655556200289
2023-05-03,-0.001037817242123329
2023-05-04,-0.005668882405673403
2023-05-05,0.010187965033949097
2023-05-08,-0.0025323955449151115
2023-05-09,-0.004067055615048388
2023-05-10,0.003721689768486791
2023-05-11,-0.00031475352276033586
2023-05-12,-0.003175170179428499
2023-05-15,0.0007973956433821258
2023-05-16,-0.006426435528717567
2023-05-17,0.006536160374810041
2023-05-18,0.002415845865979471
2023-05-19,0.00035426951407989686
2023-05-22,-0.0006301015638068065
2023-05-23,-0.008786345133883842
2023-05-24,-0.008851546636119468
2023-05-25,0.00339055577623375
2023-05-26,0.011556270959368066
2023-05-30,0.0003918584445634423
2023-05-31,-0.004303641736702901
2023-06-01,0.009228650042084952
2023-06-02,0.005778426167534757
2023-06-05,-0.0027306109214859653
2023-06-06,0.0028575103307064034
2023-06-07,-0.006523916868287438
2023-06-08,0.009211029449790265
2023-06-09,-0.001209828925794032
2023-06-12,0.007323591656947559
2023-06-13,0.002216357811955127
2023-06-14,0.0034849049563996817
2023-06-15,0.011466716567233526
2023-06-16,-0.0024743619428227895
2023-06-20,-0.004082214299239884
2023-06-21,-0.002488298826976265
2023-06-22,-0.002558187175797033
2023-06-23,-0.0044558135278640835
2023-06-26,-0.0008663183255065651
2023-06-27,0.00756718900895792
2023-06-28,0.0010227961087553527
2023-06-29,-0.001713136152273631
2023-06-30,0.012042510323303435
2023-07-03,-6.412555270625132e-05
2023-07-05,-0.00728316175997118
2023-07-06,-0.011950974630043442
2023-07-07,0.0003366070821713584
2023-07-10,0.003256201507402956
2023-07-11,0.006618024138630462
2023-07-12,0.012732437635692383
2023-07-13,0.009739534514474868
2023-07-14,-0.002658204893722582
2023-07-17,0.0013621945967885463
2023-07-18,0.006397920520198542
2023-07-19,0.0018235629327145952
2023-07-20,-0.007354867770447838
2023-07-21,0.001234588826862637
2023-07-24,-0.0004925783294126187
2023-07-25,0.0009228267562716218
2023-07-26,0.0005889320827790589
2023-07-27,-0.008593664331295959
2023-07-28,0.010197699934354643
2023-07-31,0.0015874579832513501
2023-08-01,-0.008878218874789224
2023-08-02,-0.013990566876025035
2023-08-03,-0.006901289137195621
2023-08-04,0.0022092667746534626
2023-08-07,0.004565307137657171
2023-08-08,-0.002875629042499128
2023-08-09,-0.0020570362127677374
2023-08-10,-0.0011675410118348164
2023-08-11,-0.0031058865692840222
2023-08-14,0.001767715027274885
2023-08-15,-0.010044496119435954
2023-08-16,-0.007185002112941164
2023-08-17,-0.007309754282254576
2023-08-18,0.0014589688261194
2023-08-21,0.0024152257734612044
2023-08-22,-6.142649658014124e-05
2023-08-23,0.012494729538206916
2023-08-24,-0.011503441332908414
2023-08-25,0.005579334343932597
2023-08-28,0.006152277314229493
2023-08-29,0.013078694433546855
2023-08-30,0.0020822028602015988
2023-08-31,-0.002393140061980104
2023-09-01,-0.0034380315752282177
2023-09-05,-0.008062288304057641
2023-09-06,-0.004372427517848753
2023-09-07,-0.0022956923959498443
2023-09-08,0.001993390623272884
2023-09-11,0.00433680957915088
2023-09-12,-0.0034586595343402797
2023-09-13,-0.0008824681877245722
2023-09-14,0.0051052308410987285
2023-09-15,-0.007066180665659039
2023-09-18,0.0009937904073606951
2023-09-19,-0.0024803586806519283
2023-09-20,-0.00407201727247627
2023-09-21,-0.01719625893542016
2023-09-22,0.00058270425608854
2023-09-25,-0.005237804864323314
2023-09-26,-0.011772847666979227
2023-09-27,-0.002638565597949361
2023-09-28,0.005536840728239956
2023-09-29,-0.002008329669475417
2023-10-02,-0.00795900957773117
2023-10-03,-0.0129135575237452
2023-10-04,0.008197981744183257
2023-10-05,-0.0009734539820330566
2023-10-06,0.007193470500010047
2023-10-09,0.008153816023241256
2023-10-10,0.005157201912284537
2023-10-11,0.008393941756214685
2023-10-12,-0.011410292885212094
2023-10-13,0.001210331923121611
2023-10-16,0.003749270572113051
2023-10-17,-0.0017199015461393022
2023-10-18,-0.01081591898297256
2023-10-19,-0.007494275281489761
2023-10-20,-0.0067652035153436315
2023-10-23,0.002563053412437533
2023-10-24,0.007390315151106875
2023-10-25,-0.01254165845036679
2023-10-26,-0.003792753879218136
2023-10-27,-0.0036233869096612527
2023-10-30,0.007724261138446842
2023-10-31,0.0023324091874146746
2023-11-01,0.01122784788626787
2023-11-02,0.019211566833650974
2023-11-03,0.007802177857130133
2023-11-06,-0.0028766846031241357
2023-11-07,0.003148596824357786
2023-11-08,0.004707930427832064
2023-11-09,-0.0077868403874443055
2023-11-10,0.009417962131724378
2023-11-13,0.00024453859442885584
2023-11-14,0.02117144652136571
2023-11-15,-0.001575638167255489
2023-11-16,0.004405295166424784
2023-11-17,0.004255176761434077
2023-11-20,0.0058824046427539125
2023-11-21,-0.0016305550369180354
2023-11-22,0.00266320578160435
2023-11-24,0.0005578440479890867
2023-11-27,0.0023563708083671033
2023-11-28,0.0022620488280849617
2023-11-29,0.003478533268948425
2023-11-30,-0.0015289916353678492
2023-12-01,0.009826355853581159
2023-12-04,-0.005947508317064721
2023-12-05,0.004330206193814979
2023-12-06,0.0010337541825371167
2023-12-07,0.004058753803673288
2023-12-08,0.0007511457678277328
2023-12-11,0.001096480425635704
2023-12-12,0.0036639063257239315
2023-12-13,0.016393980616810588
2023-12-14,0.008054490966925433
2023-12-15,-0.0034619617606351017
2023-12-18,0.001812291307960012
2023-12-19,0.006620600511878295
2023-12-20,-0.009467575497321003
2023-12-21,0.007548678481887916
2023-12-22,0.00019363443931526
2023-12-26,0.0048801460370017985
2023-12-27,0.0057469477987107005
2023-12-28,-0.003615298159229308
2023-12-29,-0.0030870846635727366
2024-01-02,-0.007468374546135592
2024-01-03,-0.006468049882970828
2024-01-04,-0.0036131341377573347
2024-01-05,-0.0015569113780272703
2024-01-08,0.010917599110483456
2024-01-09,-0.004661375506828002
2024-01-10,0.00325179173893686
2024-01-11,0.0008935230426283859
2024-01-12,0.0010708365216544947
2024-01-16,-0.009835974964665938
2024-01-17,-0.00545993581704486
2024-01-18,0.006249016809118269
2024-01-19,0.007747206648481519
2024-01-22,0.0018230539195868143
2024-01-23,-9.585993295124773e-05
2024-01-24,0.0024198132348999153
2024-01-25,0.005572316465916139
2024-01-26,0.0010505179039361433
2024-01-29,0.007310919950562855
2024-01-30,0.0020112428243538316
2024-01-31,-0.008364824467306308
2024-02-01,0.01396684688394072
2024-02-02,-0.0015061930815306935
2024-02-05,-0.007165267618389526
2024-02-06,0.005661835162496698
2024-02-07,0.00315464534960318
2024-02-08,-0.00021113327636553843
2024-02-09,0.003489297613272957
2024-02-12,-0.00029571918356996463
2024-02-13,-0.015783498262992624
2024-02-14,0.008430777410025781
2024-02-15,0.007478636854576171
2024-02-16,-0.003796798353609498
2024-02-20,-0.000660076179900315
2024-02-21,0.00038469872335753484
2024-02-22,0.014705321719448784
2024-02-23,0.003586411598118411
2024-02-26,-0.0024131646464106483
2024-02-27,0.0003578573817943685
2024-02-28,0.000244681532571356
2024-02-29,0.0039724812203716375
2024-03-01,0.008744800657784779
2024-03-04,0.0008476994637470537
2024-03-05,-0.002893232001501788
2024-03-06,0.007088910684229966
2024-03-07,0.00875895509793112
2024-03-08,-0.004379426139819709
2024-03-11,-0.0007606194571276649
2024-03-12,0.0049085406176027635
2024-03-13,-0.00022277478155077182
2024-03-14,-0.006148637102173282
2024-03-15,-0.0035206577998752485
2024-03-18,0.0016433907556391066
2024-03-19,0.003750175816263512
2024-03-20,0.00826527288559733
2024-03-21,0.0010816472245600893
2024-03-22,-0.0005746618283377524
2024-03-25,-0.0013603587046121524
2024-03-26,-0.00010125203348512193
2024-03-27,0.008714408916851157
2024-03-28,0.00014929921178133973
2024-04-01,-0.0029059391599482124
2024-04-02,-0.005173610005394237
2024-04-03,0.002974513407066182
2024-04-04,-0.00762114812954544
2024-04-05,0.004549006715509329
2024-04-08,0.0021085477165224244
2024-04-09,0.0018439200300158776
2024-04-10,-0.012606241875606038
2024-04-11,0.0045639103116540845
2024-04-12,-0.011316671125023482
2024-04-15,-0.007456142904207309
2024-04-16,-0.0026970048634284427
2024-04-17,-0.0012522194990094216
2024-04-18,-0.0019272760048453129
2024-04-19,-0.0033890178476819856
2024-04-22,0.003727482681618965
