Date,Equal Weight
2016-12-21,0.0009325391837975944
2016-12-22,-0.0015485433214169587
2016-12-23,0.0017892547055026293
2016-12-27,0.0006239559224023272
2016-12-28,-1.1975709515494252e-05
2016-12-29,0.0043893443673398615
2016-12-30,-0.000516355315059264
2017-01-03,0.005255216575718898
2017-01-04,0.004970722070369505
2017-01-05,0.008577015328322894
2017-01-06,-0.00387669257357758
2017-01-09,0.0026430193201368323
2017-01-10,0.0006702898139012656
2017-01-11,0.003145906325951369
2017-01-12,0.0002164090605681648
2017-01-13,0.0003604845338589488
2017-01-17,0.004191043238420245
2017-01-18,-0.0052804362754140105
2017-01-19,-0.0032474967780753714
2017-01-20,0.0019581112017386785
2017-01-23,0.003878907214876998
2017-01-24,-0.000807295093828026
2017-01-25,-0.0009521506176794581
2017-01-26,-0.0020011641344159867
2017-01-27,0.0006762043519307708
2017-01-30,-0.0024937375937409364
2017-01-31,0.004926557023191603
2017-02-01,-0.0012910124466418492
2017-02-02,0.0013238861829609882
2017-02-03,0.0027523453214178466
2017-02-06,0.002636735196579956
2017-02-07,0.0011114160447917565
2017-02-08,0.005113550901903894
2017-02-09,-0.0023340430530262623
2017-02-10,0.0016440945780753472
2017-02-13,-0.00042364513548972713
2017-02-14,-0.001132047745968914
2017-02-15,0.0014322913793284853
2017-02-16,0.0028927975767771242
2017-02-17,0.0007321821280478929
2017-02-21,0.0015880227247198867
2017-02-22,0.000641696215422702
2017-02-23,0.0032115497946684163
2017-02-24,0.003023643598530947
2017-02-27,-0.0020916652736084774
2017-02-28,-1.4158816170695455e-05
2017-03-01,0.00034990222677222293
2017-03-02,-0.006078901852709956
2017-03-03,0.001846869899753873
2017-03-06,-0.003643731987610368
2017-03-07,-0.00377982264917373
2017-03-08,-0.0039645743604029724
2017-03-09,-0.0022640099978577842
2017-03-10,0.0038139814115818473
2017-03-13,-0.0003955064258702838
2017-03-14,-0.0022569311978974794
2017-03-15,0.011784438548292418
2017-03-16,0.00022437834924737604
2017-03-17,0.002239312793270904
2017-03-20,0.0014525381014723522
2017-03-21,0.00036489529866106236
2017-03-22,0.002004181640988907
2017-03-23,-0.0002477266902001998
2017-03-24,0.0013506754279856655
2017-03-27,0.0027026643286354856
2017-03-28,-0.0001679458791017226
2017-03-29,0.0024173829230507925
2017-03-30,-0.0035979224076279786
2017-03-31,0.0003829549483025371
2017-04-03,0.003277439029782972
2017-04-04,-0.0007701621530296665
2017-04-05,-0.0008395756134892321
2017-04-06,-0.0004989136036915888
2017-04-07,-0.0010861897159197167
2017-04-10,0.001097995602286059
2017-04-11,0.0060351241218855566
2017-04-12,0.0019172482162571765
2017-04-13,-0.0007972128817401274
2017-04-17,0.0016720982205427348
2017-04-18,0.002914800125470727
2017-04-19,-0.004433648523482132
2017-04-20,0.0025184520854413042
2017-04-21,0.00017467566626979886
2017-04-24,0.004554925469499923
2017-04-25,-0.0024757297939171
2017-04-26,0.0016320672760643886
2017-04-27,-0.00028333445622501745
2017-04-28,0.0008189185163701691
2017-05-01,-0.002703581163974639
2017-05-02,0.0023580060615687056
2017-05-03,-0.003472623320695282
2017-05-04,-0.0010874330990804598
2017-05-05,0.0036114937695091204
2017-05-08,-0.0034102123720005447
2017-05-09,-0.0019450114990454436
2017-05-10,0.00048687525657334515
2017-05-11,-0.0001265410279217176
2017-05-12,0.003608333717213042
2017-05-15,0.00193506132489102
2017-05-16,0.0031114308488307658
2017-05-17,0.001757171262823742
2017-05-18,-0.00045204941817505957
2017-05-19,0.00501857062574988
2017-05-22,0.00151670938241437
2017-05-23,-0.002579225806842624
2017-05-24,0.002860747473718291
2017-05-25,0.0008712483466083053
2017-05-26,0.0014762518914441245
2017-05-30,0.0003068543598715265
2017-05-31,0.0016952766248122752
2017-06-01,0.0029538928467495317
2017-06-02,0.007295981171001117
2017-06-05,-0.0025921097784648343
2017-06-06,0.002598130368670997
2017-06-07,-0.0018590768646388912
2017-06-08,-0.002326494456347081
2017-06-09,-0.0032830442504031107
2017-06-12,-0.0011981805341725901
2017-06-13,0.0028021131496585774
2017-06-14,0.002263903725405156
2017-06-15,-0.00376144474774632
2017-06-16,0.002309660352483553
2017-06-19,0.0003653025383550454
2017-06-20,-0.0012433858655383787
2017-06-21,0.0006938578021549452
2017-06-22,0.0010575867049585036
2017-06-23,0.0016321841126916696
2017-06-26,-0.00045857086162629234
2017-06-27,-0.003605532308603015
2017-06-28,0.0030736250977171724
2017-06-29,-0.006758507027716664
2017-06-30,-0.0007688123320337532
2017-07-03,-0.004083704983405678
2017-07-05,0.001248796012349495
2017-07-06,-0.0048218746376677574
2017-07-07,-0.0020196268232268795
2017-07-10,0.0014144053652793264
2017-07-11,0.0010932411229242823
2017-07-12,0.005776698465661381
2017-07-13,-0.0009224541248336346
2017-07-14,0.004381393457378132
2017-07-17,0.0011675464027522578
2017-07-18,0.003926024517162181
2017-07-19,0.002012129043424858
2017-07-20,0.0017742678888352126
2017-07-21,0.001997240707209163
2017-07-24,-0.0014903484214501756
2017-07-25,-0.003225494673965668
2017-07-26,0.003610933691083102
2017-07-27,-0.0021160952844939394
2017-07-28,0.003065937904743594
2017-07-31,0.0005550306554529249
2017-08-01,0.003336919577619946
2017-08-02,-0.0002442380975743533
2017-08-03,0.00254911759392941
2017-08-04,-0.0029873049988678956
2017-08-07,0.00038644196109530204
2017-08-08,-0.0017799847152891344
2017-08-09,0.0032458078271505554
2017-08-10,-0.002193384844284593
2017-08-11,0.0011121322955194909
2017-08-14,0.0008812814159714538
2017-08-15,-0.0028130377994953783
2017-08-16,0.004025496631351931
2017-08-17,-0.0025586553381091387
2017-08-18,-0.0003067797332050504
2017-08-21,0.001568210248156358
2017-08-22,0.0011422003763360959
2017-08-23,0.0019129252008801322
2017-08-24,-0.0025293926121220138
2017-08-25,0.003291757501676306
2017-08-28,0.0031903040802084403
2017-08-29,-0.00015558869320705961
2017-08-30,0.0005298101966019398
2017-08-31,0.005911522441854911
2017-09-01,-0.0009901049816637081
2017-09-05,0.0033862846641272886
2017-09-06,-0.0005332640820499017
2017-09-07,0.006198607835872782
2017-09-08,-0.0011978619120531317
2017-09-11,-0.0019625659184925827
2017-09-12,0.0005957077225359646
2017-09-13,-0.0034583975578701223
2017-09-14,0.002090287253544625
2017-09-15,-0.0005013547623178287
2017-09-18,-0.0024969521059545778
2017-09-19,0.0009990154434653513
2017-09-20,-0.0019560599667103116
2017-09-21,-0.0026477551329248785
2017-09-22,0.002218380436058196
2017-09-25,0.002378907322342557
2017-09-26,-0.00304331001051446
2017-09-27,-0.004564374700924785
2017-09-28,0.000567758122308131
2017-09-29,0.0011423777445159196
2017-10-02,-0.0009110892332900815
2017-10-03,0.0015337388204395312
2017-10-04,0.00042084102463069015
2017-10-05,-0.0008498714461365846
2017-10-06,-0.00024539742397952473
2017-10-09,0.0022458371255043583
2017-10-10,0.003264774900036527
2017-10-11,0.0018756717295814649
2017-10-12,0.000771443218234927
2017-10-13,0.00469837761072258
2017-10-16,-0.0015451151905355044
2017-10-17,-0.0015757424171400501
2017-10-18,-0.0016270310986290762
2017-10-19,0.0014662227158722242
2017-10-20,-0.0032500358750906116
2017-10-23,-0.00027392953724812507
2017-10-24,-0.0018353133334149793
2017-10-25,-0.0027937746943165077
2017-10-26,-0.0024126101812214987
2017-10-27,0.004866900596175527
2017-10-30,0.002577282953327432
2017-10-31,0.00024236357126998826
2017-11-01,0.0022535789937773326
2017-11-02,0.0018091678003997094
2017-11-03,0.00013779510898026415
2017-11-06,0.0032233791686577936
2017-11-07,-0.0006563997893846654
2017-11-08,0.0010776556651120144
2017-11-09,-0.001762965983650514
2017-11-10,-0.006141456901474359
2017-11-13,0.00011528551750445326
2017-11-14,0.001330372792397871
2017-11-15,0.0003309506484303038
2017-11-16,0.0013349183787388491
2017-11-17,0.0028416427931767484
2017-11-20,-0.002017116824735312
2017-11-21,0.003994467862338588
2017-11-22,0.0032365919300047542
2017-11-24,0.0009597808199190071
2017-11-27,-0.0007029371816069967
2017-11-28,0.0033572806635556226
2017-11-29,-0.004600139960928612
2017-11-30,-0.00066548241150294
2017-12-01,0.0029068593556122384
2017-12-04,-0.0015291679966661436
2017-12-05,-0.0013635929814199994
2017-12-06,6.58183777712344e-05
2017-12-07,-0.0032783240296028037
2017-12-08,0.0020771656433071503
2017-12-11,-0.0001138749441375619
2017-12-12,0.0006668271354170499
2017-12-13,0.0045092801190520755
2017-12-14,-0.0014008530309089688
2017-12-15,0.002844721622823734
2017-12-18,0.002456821745132035
2017-12-19,-0.0045004797168496785
2017-12-20,-0.002640436968384796
2017-12-21,0.0027447304792178823
2017-12-22,0.0018845113636189862
2017-12-26,0.001839646575922559
2017-12-27,0.00445965116773452
2017-12-28,0.0011822986689678991
2017-12-29,0.0012704582922294133
2018-01-02,0.0029162070331864754
2018-01-03,0.002593840491574153
2018-01-04,0.003926685822621053
2018-01-05,0.001486004436561914
2018-01-08,0.00014438012377111401
2018-01-09,-0.0035146031885137036
2018-01-10,-0.0004886691322622788
2018-01-11,0.004422732679852766
2018-01-12,0.006036669718692459
2018-01-16,0.0003023829964910676
2018-01-17,0.0008555780219201744
2018-01-18,-0.003265207758951251
2018-01-19,0.0013757416594694391
2018-01-22,0.003111899775444079
2018-01-23,0.0034288555539242586
2018-01-24,0.0013963853205038426
2018-01-25,0.0001414348234894406
2018-01-26,0.0031389732186515315
2018-01-29,-0.006101410167777239
2018-01-30,-0.00616686474108199
2018-01-31,0.0025989633522318224
2018-02-01,-0.002502201240828606
2018-02-02,-0.013499126543222483
2018-02-05,-0.013487660623069274
2018-02-06,0.003715601426844231
2018-02-07,-0.006518329070797538
2018-02-08,-0.012986203670483993
2018-02-09,0.0020681013366670915
2018-02-12,0.007677040276521334
2018-02-13,0.0021509356380151304
2018-02-14,0.006655683797101398
2018-02-15,0.0049821814708957525
2018-02-16,0.0016986334466204214
2018-02-20,-0.0068816524211193705
2018-02-21,-0.0060396748119395495
2018-02-22,0.002925601294539534
2018-02-23,0.006874221597725994
2018-02-26,0.00488061256248818
2018-02-27,-0.008365920393514692
2018-02-28,-0.002505020906320719
2018-03-01,-0.004913841499888316
2018-03-02,0.00114900894010211
2018-03-05,0.0023710563281640375
2018-03-06,0.0040510991939116826
2018-03-07,-0.001683946922051314
2018-03-08,0.002352734668067422
2018-03-09,0.003237944700819839
2018-03-12,0.0012964012889407721
2018-03-13,-0.0009901840071770197
2018-03-14,0.001400761597225232
2018-03-15,-0.001558471826845221
2018-03-16,-0.0012448257395084059
2018-03-19,-0.0047079897609769395
2018-03-20,-0.0016973377337943815
2018-03-21,0.003535815442664293
2018-03-22,-0.0071432264383210695
2018-03-23,-0.0040412173070971105
2018-03-26,0.009263162894234307
2018-03-27,-0.0034580342047675246
2018-03-28,-0.0015155476959398978
2018-03-29,0.006335733070149592
2018-04-02,-0.004862025432010857
2018-04-03,0.000541911737819201
2018-04-04,0.0028940008073688726
2018-04-05,-2.996917649517402e-05
2018-04-06,-0.0021458958939825734
2018-04-09,0.003628292807638654
2018-04-10,0.005387178547329103
2018-04-11,0.0006131974131885589
2018-04-12,-0.0017988351262050444
2018-04-13,0.0014714906815798989
2018-04-16,0.0023199146070122505
2018-04-17,0.00383526617068658
2018-04-18,-0.0008533032050426205
2018-04-19,-0.004367253854915864
2018-04-20,-0.005901602513228168
2018-04-23,-0.00198392401309808
2018-04-24,-0.0037567712923585856
2018-04-25,-0.0027333802299162936
2018-04-26,0.00407914269397226
2018-04-27,0.0030417997570695026
2018-04-30,-0.003346169701957983
2018-05-01,-0.0025852389386268955
2018-05-02,-0.0017669871957425544
2018-05-03,0.0022926621573551046
2018-05-04,0.004205763626558842
2018-05-07,0.00028436440679087784
2018-05-08,-0.00036004997460018873
2018-05-09,0.0005798624209841652
2018-05-10,0.0065787628009349045
2018-05-11,0.0013296885032494242
2018-05-14,-0.00147697793059165
2018-05-15,-0.009255544609673432
2018-05-16,-0.00017425929056108608
2018-05-17,-0.0010226669356611145
2018-05-18,0.0010935609938365364
2018-05-21,0.0029614549952730624
2018-05-22,-0.0012462601470452925
2018-05-23,0.0006339617968668829
2018-05-24,0.002850035668770511
2018-05-25,-0.0007401493534951284
2018-05-29,-0.00071745371846027
2018-05-30,0.0041273010654329
2018-05-31,-0.0034959578250381334
2018-06-01,0.0015396957899488828
2018-06-04,-0.0006309525247164921
2018-06-05,0.0013675789425426237
2018-06-06,0.0014341757671241543
2018-06-07,0.0010490121768215754
2018-06-08,0.0002158173649805462
2018-06-11,0.0013171177428549826
2018-06-12,-0.0014935476665527726
2018-06-13,-0.00019916378376106004
2018-06-14,0.0026307773367658083
2018-06-15,-0.004252451871223087
2018-06-18,-0.002432489297971561
2018-06-19,-0.0017390550755696271
2018-06-20,-0.0025170220483756024
2018-06-21,-0.0019130059904528918
2018-06-22,0.0031228600918552546
2018-06-25,-0.005972230436273932
2018-06-26,0.0003504251075649296
2018-06-27,-0.0024414038371261635
2018-06-28,0.0013941151905426832
2018-06-29,0.001824871087013735
2018-07-02,-0.003949862999389945
2018-07-03,0.003301283771745128
2018-07-05,0.00511877445081158
2018-07-06,0.0032731581744499263
2018-07-09,0.002703656730628567
2018-07-10,7.308108726323544e-05
2018-07-11,-0.006051074812656347
2018-07-12,0.00431697424245516
2018-07-13,0.0006068399433276655
2018-07-16,-0.0013726311244134286
2018-07-17,-0.0014021049682146846
2018-07-18,-0.0004140459932751863
2018-07-19,-0.00046280333684605714
2018-07-20,-0.0007953162125980701
2018-07-23,-0.0037504023903732523
2018-07-24,0.0031499003318141597
2018-07-25,0.004118004998974683
2018-07-26,-0.003553063737460511
2018-07-27,-0.00032993578578783135
2018-07-30,-0.00238900766095846
2018-07-31,0.0031178793173634923
2018-08-01,-0.004575437144615389
2018-08-02,-0.0010127792149643494
2018-08-03,0.003219777897056572
2018-08-06,-0.0008772102293030191
2018-08-07,0.0011770843857983333
2018-08-08,0.00047843146740896117
2018-08-09,0.0008334328409125366
2018-08-10,-0.0035602917332629336
2018-08-13,-0.004802573496523743
2018-08-14,0.0008167099289367449
2018-08-15,-0.0062571908565857695
2018-08-16,0.002956178573653665
2018-08-17,0.004055840272731083
2018-08-20,0.0042511190200720025
2018-08-21,0.001405594564388923
2018-08-22,0.0021134843468089163
2018-08-23,-0.003408901887536241
2018-08-24,0.006513194234691789
2018-08-27,0.0035201657782517838
2018-08-28,-0.003232744537926679
2018-08-29,0.0033185298297451994
2018-08-30,-0.0031730797126503047
2018-08-31,-0.002295541539871099
2018-09-04,-0.004380252706527864
2018-09-05,-0.002329804184265261
2018-09-06,0.0002708663425764537
2018-09-07,-0.005062809524177355
2018-09-10,0.002384670323575511
2018-09-11,-0.000800561011710445
2018-09-12,0.003149915476024417
2018-09-13,0.002331828798813885
2018-09-14,-0.0022338002719229336
2018-09-17,9.429420862790095e-05
2018-09-18,0.00035949578276568277
2018-09-19,0.00013825828178194401
2018-09-20,0.005945691691453617
2018-09-21,-0.0013529225256299234
2018-09-24,-0.002311203215979359
2018-09-25,0.0007663478687994902
2018-09-26,0.00032546593221629693
2018-09-27,-0.0013530554491019676
2018-09-28,-0.0011254037056497464
2018-10-01,-0.0008820151771689596
2018-10-02,0.002705953959691332
2018-10-03,-0.005411210604650347
2018-10-04,-0.005871854315187742
2018-10-05,-0.00392772098893516
2018-10-08,-0.003988097403177249
2018-10-09,0.0016451884080718384
2018-10-10,-0.010870424990195889
2018-10-11,0.0011637594832751281
2018-10-12,0.0018338007892228783
2018-10-15,-0.0004506880881062222
2018-10-16,0.007873717886736404
2018-10-17,-0.002679991729900167
2018-10-18,-0.006036262734880614
2018-10-19,0.0005224709556338193
2018-10-22,-0.0025282047195753785
2018-10-23,-0.0010355322257775406
2018-10-24,-0.009184298714243554
2018-10-25,0.004641766666707092
2018-10-26,-0.002597924657341139
2018-10-29,-0.0030417127323014593
2018-10-30,0.003313330188200209
2018-10-31,0.0013444566070496251
2018-11-01,0.007865947840686976
2018-11-02,-0.004011189823810105
2018-11-05,0.0015757638020184634
2018-11-06,0.0014132339663728338
2018-11-07,0.007292767146223505
2018-11-08,-0.0031137491023674533
2018-11-09,-0.003672080402326659
2018-11-12,-0.006966335497525372
2018-11-13,0.0005545638147698317
2018-11-14,0.0005868445042652952
2018-11-15,0.0030916790853418256
2018-11-16,0.0036902488488939193
2018-11-19,-0.004447945278257062
2018-11-20,-0.007172780555672961
2018-11-21,0.0038570751328241082
2018-11-23,-0.002615108292194645
2018-11-26,0.0054137822509499915
2018-11-27,-0.0010492350517806697
2018-11-28,0.0076485855253494665
2018-11-29,8.348977160600942e-05
2018-11-30,0.0008151193698020535
2018-12-03,0.008332375406578621
2018-12-04,-0.006309948351267173
2018-12-06,-0.001222951020252046
2018-12-07,-0.004414981221850537
2018-12-10,-0.0010425133616336598
2018-12-11,0.00047321133258857546
2018-12-12,0.0034246840437532626
2018-12-13,-0.0012827331571866611
2018-12-14,-0.006338453786916234
2018-12-17,-0.002785409007423582
2018-12-18,0.0023423168099402205
2018-12-19,-0.0035045862930728595
2018-12-20,-0.0019367302604133693
2018-12-21,-0.008497830268590651
2018-12-24,-0.004529185724012098
2018-12-26,0.01157015111330038
2018-12-27,0.004309768316282125
2018-12-28,0.004032015181270434
2018-12-31,0.0036825328846617923
2019-01-02,0.0010832669342170239
2019-01-03,-0.0016676571204734146
2019-01-04,0.008161815533708672
2019-01-07,0.0020309093302975597
2019-01-08,0.002020568483363029
2019-01-09,0.004301216413053973
2019-01-10,-0.0010702493735601042
2019-01-11,-5.159455461293458e-05
2019-01-14,-0.0025719598210176154
2019-01-15,0.0023557490015561067
2019-01-16,0.00200653311440804
2019-01-17,0.0018472218924435431
2019-01-18,0.0017217659507044816
2019-01-22,-0.003526218156337859
2019-01-23,0.0010571835591900302
2019-01-24,0.0017625815878317102
2019-01-25,0.005833107842568256
2019-01-28,-0.0022551965775748683
2019-01-29,0.0028591622653653804
2019-01-30,0.006780743336705957
2019-01-31,0.004167650442211408
2019-02-01,-0.0019194183500092332
2019-02-04,0.00023170179725595048
2019-02-05,0.00429735663156287
2019-02-06,-0.0026248437733139593
2019-02-07,-0.0027281318048331697
2019-02-08,0.001674844083984476
2019-02-11,-0.002062721200110498
2019-02-12,0.004850049829999138
2019-02-13,-0.0012679668769297148
2019-02-14,0.0021752766104416138
2019-02-15,0.006738347046403771
2019-02-19,0.004753364291677634
2019-02-20,0.00012461358568251955
2019-02-21,-0.005644469534232023
2019-02-22,0.004262970926825946
2019-02-25,3.349050937931174e-05
2019-02-26,0.0023620368654902356
2019-02-27,-0.005029799263987315
2019-02-28,-0.0029094724665797746
2019-03-01,-0.003116972783053315
2019-03-04,-0.00022461477568716602
2019-03-05,0.0007650170262743822
2019-03-06,-0.0009226394086300874
2019-03-07,-0.0024694412654255446
2019-03-08,0.002916514494741458
2019-03-11,0.003094453539661037
2019-03-12,0.003565192036875785
2019-03-13,0.004002275061916458
2019-03-14,-0.0041605825294942405
2019-03-15,0.005867530614389199
2019-03-18,0.0013818666905210989
2019-03-19,0.00045585538912614105
2019-03-20,0.003578682147060921
2019-03-21,0.0018348091742245332
2019-03-22,-0.0030749707210586267
2019-03-25,0.002319151107012347
2019-03-26,0.0013371420099720626
2019-03-27,0.0003798784021844304
2019-03-28,-0.0018318655151930065
2019-03-29,0.002093872044202654
2019-04-01,0.00032035341003712773
2019-04-02,0.001460369851494231
2019-04-03,-0.00047220469261542074
2019-04-04,0.0012788579740679149
2019-04-05,0.0016693475306765895
2019-04-08,0.00036140489528712944
