Date,Equal Weight,Classic 60/40,Defensive,Aggressive Growth,Conservative Income
2016-02-08,0.0012925264103378052,-0.004639995285764384,0.009974776643804112,-0.010453721238156211,0.00696279663207246
2016-02-09,-0.0024990553916826234,-0.003187415834724049,-0.0009301915882757312,-0.004415046633920866,-0.0010051835746187916
2016-02-10,0.0034389880490132496,0.001714240930785198,0.005600732173210097,0.00040868865005061673,0.004530440019156812
2016-02-11,0.004075732540793117,-0.006717091983514441,0.01289480924790468,-0.010251894274294453,0.003944354210098914
2016-02-12,0.0025611300822402415,0.007514895831572106,-0.005676759342195716,0.013191505852979875,-0.003556048339640666
2016-02-16,-0.0012638672520568167,0.008471736850698889,-0.011218665942483393,0.013424713732041165,-0.0038965135809660395
2016-02-17,0.006601376658506775,0.008710547507444414,0.0015270296399302428,0.0126999352151196,0.001636074412575361
2016-02-18,0.006030317386058911,0.0002417616130840138,0.011358319669227783,-0.002231859098051379,0.006828537762330474
2016-02-19,-0.001264594336601417,-0.00019732126968004542,-0.0015620500530061326,-0.00043360681880189435,-0.0003763026988577644
2016-02-22,0.0015168029969373593,0.0076065543044885236,-0.004138045647266412,0.01017229179788034,0.0006935435128169879
2016-02-23,-0.0019325665041547983,-0.007843638764859507,0.004310449070987537,-0.011184596781975401,9.21527823451815e-05
2016-02-24,0.0005752576764970768,2.6409476861571258e-05,0.0005719684820405668,0.00030416131723973964,-0.0001157868358586211
2016-02-25,0.0065310327091352175,0.00838949714226176,0.003822437062650051,0.010159468900805343,0.004797375287276519
2016-02-26,-0.004561957119966349,-0.003627176734000806,-0.0057366542030479134,-0.002921686987635317,-0.005154121722992977
2016-02-29,0.0007489686186750287,-0.0033564008596802296,0.004829935037009095,-0.005407726881627747,0.0017612210081468921
2016-03-01,0.0045506804469096695,0.011040605913021924,-0.005860818955171219,0.018071858611479183,-0.0028742590194319488
2016-03-02,0.00437046023345612,0.00394105651669543,0.003777395075446348,0.004748622282714547,0.0029434691511377865
2016-03-03,0.007079427292646911,0.004979072789924347,0.007276241244891085,0.005832742031195384,0.004749276704145353
2016-03-04,0.00020197188143175423,0.0015704037339602306,-0.00233696321157975,0.0034171965172289016,-0.0018920804732719969
2016-03-07,0.0008473257307424071,-0.00016324699320030125,0.0013091720334857076,-0.00012012620381466611,0.00027751504059684326
2016-03-08,-0.002428863753790017,-0.0036100497890250507,0.0016152476681418274,-0.007082218062686429,0.00216341450248923
2016-03-09,-0.0011131202912487664,0.001471536078619913,-0.003992888704660141,0.0030478365034296013,-0.002192141670026696
2016-03-10,0.0022671358421375524,-0.0010482259651476793,0.0036632145361106187,-0.0007895206736348824,0.00022328902792206383
2016-03-11,0.002643316573692275,0.010270653127957913,-0.006642897732408176,0.01563010200032349,-0.0016601524622345803
2016-03-14,-0.002564423328317733,-0.0003416979106288251,-0.002946414794658311,-0.0010710217393583158,-0.000358239638698791
2016-03-15,-0.001990961958843861,-0.0032201851004525304,-0.0003002166224452863,-0.004300035248149485,-0.0009887860720253238
2016-03-16,0.008835564709311966,0.005879215152969423,0.009563810412628852,0.0066286283480630715,0.006234972684416245
2016-03-17,0.0032815945220143207,0.0054373714318170134,0.0014237588771858092,0.006212457414484656,0.0031950522071067656
2016-03-18,0.00043173652160412296,0.0011797681563475502,0.00014963477212014042,0.0010877390075319487,0.000943901749034833
2016-03-21,-0.00338576333084495,-0.0019836061247399876,-0.005073038782684852,-0.001001185550729535,-0.004160917028986855
2016-03-22,-4.077721945527111e-05,-0.0008570273520323706,0.0005073399366910836,-0.0009974606404744247,-0.00023829198833059769
2016-03-23,-0.005140452153850461,-0.0022554163718872234,-0.003568172795957259,-0.005269375749865236,0.0008135633987357379
2016-03-24,-0.001865710339833877,-0.0021255314902402732,-0.0009475694693779732,-0.002914716545221572,-0.0008131549841749756
2016-03-28,0.0022156931069555077,0.0024241377325326338,0.0016430746056762347,0.00289215201945318,0.0016174152341283977
2016-03-29,0.010419004723346857,0.008766173972752419,0.010563668678757894,0.009448126364653175,0.008569975979833805
2016-03-30,-0.0026370687644380595,0.0013312121503210247,-0.006899471800370617,0.0035849486490258805,-0.004047855080695524
2016-03-31,0.0005236393890933333,-0.001625290231133753,0.0038419162886278056,-0.0038831559228067517,0.0028233977239525226
2016-04-01,-0.001714885627278025,-0.0009322272759260277,-0.0015076407207398653,-0.0015306866220446166,-0.00042611099391423493
2016-04-04,-0.0020716636596096456,-0.0012646191653275444,-0.0017847955030966028,-0.0019548946633339585,-0.0006331220932905266
2016-04-05,-0.0009058534162607709,-0.006508643466050812,0.006078262820143173,-0.010756334394333695,0.0026168729545188426
2016-04-06,0.0027166615272068407,0.006638524895201903,-0.002714113218587538,0.010070393158843692,-0.0005006356267560454
2016-04-07,0.0004851505518969584,-0.005020115969870681,0.0072928501386665895,-0.009136988913103059,0.0038631502604050453
2016-04-08,0.0026022473472579583,0.005082187267222295,-0.0015576861604350049,0.007980559986933033,-0.0005258074805896128
2016-04-11,0.002170116801775288,-0.000737919467997595,0.0037718499261251656,-0.0008894815975334962,0.0009441254223391722
2016-04-12,0.003242947779416548,0.005658687397007252,-0.0012781194832227369,0.008946842157169264,-0.000507043757275106
2016-04-13,0.00382869579126973,0.008519925622169309,-0.0007157877920577056,0.010690398850319454,0.0029048231848837094
2016-04-14,-0.00347169655965671,-0.000354699521383992,-0.006005835976544688,0.0006118157023160105,-0.0033657740579808903
2016-04-15,0.002987316568269572,0.0012751153365749093,0.005304937838159927,-0.00019341375117686642,0.004328460064005593
2016-04-18,0.00197386961176458,0.003855502588322331,-0.000991346207336556,0.005868800598576683,-0.00011529158122219371
2016-04-19,0.0065353700356130424,0.005453193671294141,0.004731808418308863,0.007795716131765227,0.0024722336208849996
2016-04-20,-0.003379560292408758,-0.002189338608241493,-0.005492524716766057,-0.0006770166295286514,-0.0050584064471213205
2016-04-21,-0.0030219652629060122,-0.004942720058164174,-0.0016358601214957803,-0.005371244552040223,-0.0033400556623724843
2016-04-22,-0.0029083471535653804,-0.0002652795054052139,-0.004557791061191261,5.861320143196058e-05,-0.0020726184175776266
2016-04-25,-0.0017989084085610907,-0.00304430959173536,-0.0010325363603742425,-0.003188852716515295,-0.0022047745728767058
2016-04-26,0.000798296031732286,0.0005042549295363452,-5.412169313616636e-05,0.0015031031787258798,-0.000848638546370192
2016-04-27,0.0037121809731639715,0.0034163811515030298,0.004876650587248205,0.00239829228865722,0.005089259077321958
2016-04-28,0.00047748968651779524,-0.00558065334999521,0.006352367048415982,-0.008474543504417122,0.001765125913256585
2016-04-29,0.002394723883018061,-0.0024905903240906926,0.006061940078260992,-0.0037346714334971815,0.0018137275416611604
2016-05-02,0.0006663940067919403,0.00306442239806395,-0.003354040308014248,0.005865670482885175,-0.0023555798921703055
2016-05-03,-0.0025755999061749294,-0.004627850664638876,0.002386892060648399,-0.00859357030944123,0.0023119917049605854
2016-05-04,-0.0035225553595072037,-0.004046577541066318,-0.000920081651712526,-0.00639448092772233,-0.00027389947018324507
2016-05-05,0.0011724412954368293,0.0011816346928436024,0.002306802091569981,4.139419589544911e-05,0.002884972516027256
2016-05-06,0.001938627440832318,0.0007629526602566132,0.0013064937336443466,0.001983068433215719,-0.00048092818585764453
2016-05-09,-0.003565482709428285,0.00044546065087549034,-0.005093867853782097,-3.500544686590101e-05,-0.0008362895367949774
2016-05-10,0.0059768028473815805,0.008086036050612363,0.0023114841275747085,0.010680064391319674,0.0031241474346640537
2016-05-11,-0.000579001912991744,-0.004269678475738973,0.003618030712880786,-0.006645153558816225,0.0011234838050708678
2016-05-12,-0.002620822881277528,-0.0010223684675033716,-0.003992353606608234,-0.00045271800176546897,-0.002677044593319649
2016-05-13,-0.000671860372046822,-0.0035341311948186975,0.0038560437368617656,-0.006656995384489954,0.002557452574765738
2016-05-16,0.0024586707969833765,0.004493198544315371,-0.0017828229290699626,0.007695744055245067,-0.0013515975038705128
2016-05-17,-0.0024665294056335743,-0.004773690636785417,0.0003276425739945258,-0.006424682776251377,-0.0011509034716574245
2016-05-18,-0.007133671864725338,-0.003626748699278199,-0.010767567156307736,-0.001764272432790065,-0.008183824590042306
2016-05-19,-0.0014738726173520614,-0.0021327765939327305,0.00039255215640737675,-0.0036738017901392496,0.0005030647128050385
2016-05-20,0.0029123389069092066,0.004624314193667263,0.0007459051317553359,0.005928594957416428,0.0018073974983771606
2016-05-23,-0.0010875253961792923,-0.0009835965554681738,-0.0004699816991002753,-0.001653452798582493,-3.15636934892608e-05
2016-05-24,0.000979012186313296,0.007144910899958519,-0.005352053355384616,0.010338614209296904,-0.0007579115066671617
2016-05-25,0.002202665585815435,0.00447527955846225,-0.0010294056223893741,0.006557621830387711,0.00020438772121446875
2016-05-26,0.0012987610479424359,0.002300915037143427,0.0011485493815680482,0.0019500774371820333,0.0023262528113122283
2016-05-27,-0.0013991654257156923,0.0005370426411798805,-0.002822354162015879,0.0009891985086604355,-0.0011098673415363808
2016-05-31,0.0001716515128023653,-0.0011868068102325647,0.0017476315643252358,-0.002086887646537909,0.0008403416855149178
2016-06-01,0.0006947866729151619,0.0010026038120845488,0.0007889875256787141,0.0007545118593904566,0.0012207868949030067
2016-06-02,0.002082074273658178,0.0028466371929025927,0.0023718401416812493,0.00217468976649151,0.00347188890500481
2016-06-03,0.010153873903347984,0.005004848041605545,0.014300496241433563,0.003408044223496747,0.009966963205799723
2016-06-06,0.0003997689648004583,0.0013757076827328994,-0.0020125049366263186,0.0032931533456136614,-0.0019966312939575675
2016-06-07,0.00231086224002609,0.003384880366080031,0.001197325736790961,0.003959716429073656,0.00198467778294953
2016-06-08,0.005154923679655063,0.002733374041776617,0.006403434443329785,0.002693295854866374,0.004004923334532417
2016-06-09,-0.00021254310083232414,-0.0027065240401766043,0.0031239641644405436,-0.004810614424751152,0.0016851825393596363
2016-06-10,-0.005702156147853421,-0.010414621842753885,0.0011364690005803727,-0.014957607667220332,-0.001295511087797025
2016-06-13,-0.001881234277555834,-0.005578481377454798,0.002689484487697069,-0.008328363204164448,0.00037496337149793595
2016-06-14,-0.003667299321539298,-0.0057064786532368735,-0.0009472066786637508,-0.007416665679658249,-0.0021291666996519597
2016-06-15,0.003716250378055661,0.0027577844558481176,0.004273404032481179,0.0026794007716507886,0.0033546399193262588
2016-06-16,7.625125418157553e-05,0.0027152997103760566,-0.0012377123092918545,0.0027071549861971576,0.0014088791364784022
2016-06-17,0.0023983077085370954,0.0004475585680761715,0.0020690093735414687,0.0017529197797986143,-0.0005359186922378256
2016-06-20,0.0023508585799780486,0.006645795538616318,-0.004279401046234987,0.011073123452882298,-0.002191718473264153
2016-06-21,-0.0027244863488927735,0.0022209131108414087,-0.006847217861496814,0.0038469432209701044,-0.002698793598351951
2016-06-22,9.73420635540636e-05,-0.00023057001405261553,0.0007172049012036496,-0.0006869495652145247,0.0006174663635380356
2016-06-23,0.00417556568472559,0.009505675970763504,-0.00388066735085358,0.014814806569321156,-0.0011942028473210396
2016-06-24,-0.008241548448396826,-0.030713745341439537,0.018102425612062115,-0.04677952084929027,0.0039479502385707695
2016-06-27,-0.0004932058379070514,-0.005271395847184419,0.008437370287488808,-0.011912123232276304,0.0069761968577062815
2016-06-28,0.007428468983117811,0.01397375725096292,1.2755961946678718e-05,0.01804359089587639,0.0045503488172944275
2016-06-29,0.00624318765910464,0.00894751333764132,0.0005069090213916054,0.0132921357847749,0.0010348434260684357
2016-06-30,0.007798906684813089,0.009622500134815746,0.004631287277439274,0.0118658617980398,0.005333529958122343
2016-07-01,0.006669321321316218,0.0038244843398772227,0.009472110436873932,0.0024332440668239277,0.007328192285841933
2016-07-05,-0.0005841477397942041,-0.004882582397417022,0.00569714192560925,-0.00906567758038547,0.0034975861284899526
2016-07-06,0.00268205962427537,0.0019180331983467006,0.0030034173519771115,0.0019785355245636096,0.0022093936982060156
2016-07-07,-0.0018502242312780795,-0.0015674704126401372,-0.0015984754146615196,-0.0019606139333731565,-0.0011193283921311866
2016-07-08,0.00902342029562237,0.010846835012965902,0.005968474294621713,0.012978412469308519,0.006726705948804368
2016-07-11,-0.0005403893987984722,0.0031540644011377,-0.005360963743144733,0.006097150689324238,-0.0031305937356683076
2016-07-12,-0.0030846265963831204,0.0022881579029594887,-0.009818547681070084,0.0062763434295803324,-0.00642308688872148
2016-07-13,0.004190767074138818,0.0022157019365754197,0.006629931911222507,0.0007561756020128621,0.005386869513133161
2016-07-14,-0.001737459067072418,0.0012528194994826855,-0.006239675272736556,0.004234148716510991,-0.00473665440855735
2016-07-15,-0.0045426521281809375,-0.004430312744706416,-0.005167287878027208,-0.0038622700881054688,-0.0053391982279084255
2016-07-18,0.0012296096002456904,0.0014475941131447425,0.0005113139230715114,0.0020563096907560874,0.0004247394738450634
2016-07-19,7.859689102740221e-06,-0.0011593255600480942,0.002256452286975407,-0.0028305395121911636,0.001924575041561514
2016-07-20,-0.0015263002774067328,0.0026363929611584323,-0.005562138078972542,0.0045684781631197165,-0.002353988245669942
2016-07-21,0.002069198803355011,-0.0017556541995147833,0.0050416665748086375,-0.0028284387868614857,0.001762552231434952
2016-07-22,0.00020335443461166433,0.0023500490390288725,-0.0013380646069866837,0.0028146738372956536,0.0005791868063025077
2016-07-25,-0.0024982946723288335,-0.00146679167338737,-0.002838059098453823,-0.0016429362923403908,-0.0017181151841922206
2016-07-26,0.001992362586173427,0.0015644904201406106,0.001949152845198587,0.0018216665049782144,0.0013926437773815973
2016-07-27,0.006880118416068248,0.003975428646615525,0.009555658566366525,0.0027422088424571655,0.007273131030007636
2016-07-28,-0.0009537321542310465,-0.0003691710972771752,-0.0014464433960968564,-0.0001690842183052901,-0.000961702072831627
2016-07-29,0.006965612226312711,0.00626373746247721,0.007056318875182057,0.006523989708919972,0.006224368082800619
2016-08-01,-0.003809958193501658,-0.004957284473440488,-0.003785849924699963,-0.004407579469329309,-0.0052081077511008786
2016-08-02,-0.003278975702772032,-0.00604285830517725,-0.0020978798873618003,-0.005844089677870225,-0.0049577769699341535
2016-08-03,-0.000743553079840921,0.00014815224334854618,-0.0009642669193286926,-7.70342635952763e-05,4.02342158850156e-05
2016-08-04,0.0035556813749921686,0.0038880462686971978,0.003653878518933471,0.0036236871636252323,0.0041183511611071625
2016-08-05,-0.003819015123471161,0.0010184958205948552,-0.008901991189004638,0.003647734091431728,-0.005363788838250879
2016-08-08,0.0006443405160037877,0.0009743089522410754,0.0005722752794705051,0.0008813864991859059,0.0009487288275990422
2016-08-09,0.005007042881287483,0.005050484804336145,0.00536566276240041,0.004670023337001473,0.0055991973958850515
2016-08-10,0.0021164767455793656,0.0012682516040944949,0.0029533895587324148,0.000854484896222293,0.0023125203360900115
2016-08-11,-0.0012853207996642289,0.0013074015222784333,-0.004959483322175306,0.0036678561536749245,-0.0035438931080437066
2016-08-12,0.0010334661106480784,0.0011023002533832706,0.002433169213333278,-0.000333732968568871,0.003218148309924932
2016-08-15,-0.0001880838247245611,-0.00019839382655824212,-0.0019851224374503504,0.001600585483413312,-0.002897776522549139
2016-08-16,-0.001012339032708705,-0.0026707637750279637,0.00015664502506048875,-0.0030125308271701863,-0.0013292007440335533
2016-08-17,0.0018805334077403217,0.0019647537603138168,0.0024926347729794006,0.0013101940072358872,0.002903722751216735
2016-08-18,0.0030423174355924225,0.0028421403585015565,0.002695163798713344,0.003289301796973115,0.002271183805678394
2016-08-19,-0.00503379580951629,-0.0041460996482530705,-0.005340194673996011,-0.004283680147430919,-0.004383422391737912
2016-08-22,0.0018747354039336179,0.002262976351161838,0.0025811651873821418,0.0013620828175633002,0.0034189569286340676
2016-08-23,0.0014540534995153027,0.002093526251226364,0.0006591756426981838,0.002567833670143739,0.001061730085597096
2016-08-24,-0.00421355711282747,-0.002705128300964426,-0.0045179614050797805,-0.0031549761100621823,-0.0027841573120323425
2016-08-25,-0.0021223769156079896,-0.0024360428089744528,-0.001964432676503011,-0.0024371915301635854,-0.0022774747549305883
2016-08-26,-0.003347371177742895,-0.0038503032847928493,-0.0030515146926046698,-0.003894824086677861,-0.0035320449187831323
2016-08-29,0.005238803108196341,0.005654825805609977,0.005824422369035327,0.004860995602080146,0.006636648379597616
2016-08-30,-0.0035466902493442006,-0.0018573149252237584,-0.004505058697687673,-0.0017450033411393875,-0.002870279203681114
2016-08-31,-0.001049938538205703,-0.0011003026732486632,-0.00044864683641857364,-0.0016767889151337013,-0.00021103532858876876
2016-09-01,0.002540148575196623,0.0023885235151200005,0.0021491477855968572,0.002855216512045119,0.0017639439111820218
2016-09-02,0.0033469126174059233,0.002908663614562513,0.0010191707144927866,0.005450656515343825,-0.0006964943972904596
2016-09-06,0.0072149600679784305,0.0048352817724017175,0.008357853742564494,0.004880265208340952,0.005958430122167311
2016-09-07,-0.000630242802952218,9.88572980921243e-05,-0.001058614268643793,0.00016240567552443987,-0.0003609911971072165
2016-09-08,-0.005310957941342167,-0.004765816652110745,-0.006672847938525098,-0.003678682828752934,-0.006671715538750771
2016-09-09,-0.01430100312299823,-0.017389941366370374,-0.010460637912916433,-0.01970541574051373,-0.012386429275051668
2016-09-12,0.004503907713882788,0.006993053292657853,0.0011428825514538845,0.009094859426240722,0.0025842991757927865
2016-09-13,-0.01109898924446892,-0.013240033618487817,-0.007982558797119342,-0.015298463256939924,-0.009092508692585474
2016-09-14,0.0008329552834567758,-5.056516819775055e-05,0.001748346859117049,-0.0005253425911628487,0.0011027220767443082
2016-09-15,0.0017630154124258998,0.004929689068740669,-0.0020888575908121184,0.0071786349250515386,-4.069029150088523e-05
2016-09-16,-0.002096447302250205,-0.0032844201200969317,0.0010563785470702708,-0.005854936543302824,0.0011508919062836653
2016-09-19,0.0007065121971133483,0.0008430726065768351,-0.0003210840304547473,0.001801266033894975,-0.0006643174398676143
2016-09-20,0.0021922063716361966,0.00261549498647062,0.0017508292143099179,0.002844962152027912,0.0020595006871165665
2016-09-21,0.01073248253429218,0.010692222443353449,0.008952661886601728,0.012489046937247946,0.008011102275895132
2016-09-22,0.005685147058230804,0.0068212818975387475,0.004505081285888587,0.0074313815140051856,0.005337007418090457
2016-09-23,-0.0028688803198045707,-0.004373130946969553,-0.0008640529342016805,-0.005631090011246685,-0.0017381619908087328
2016-09-26,-0.002087341020590158,-0.003660102570763524,0.001183864261021469,-0.006157938890947,0.0008587504945275875
2016-09-27,0.0024290163831082907,0.004964820895325787,0.0009301577754220759,0.005192441675908552,0.0033557609822865223
2016-09-28,0.0014929158114851517,0.003372748763858043,-0.0008908455353143663,0.0048091339936120955,0.000272789276371206
2016-09-29,-0.004111127767525417,-0.006068755732738662,-0.0006908414619352476,-0.008524852626081951,-0.0014201797060608083
2016-09-30,0.0004883803888196099,0.0027525067602266642,-0.003236576390494887,0.005328023853494628,-0.002259067692150568
2016-10-03,-0.002574322588249266,-0.0026527803481061975,-0.0023902611809539865,-0.0027976532133760163,-0.002396289268327382
2016-10-04,-0.010982229032515528,-0.004471361388646328,-0.015295953929317499,-0.0034402525133573787,-0.009275201285197317
2016-10-05,0.00013131737398812483,0.001267661002117035,-0.001862262251269544,0.0026881344504991055,-0.0014360640857630578
2016-10-06,-0.0038253509649702347,-0.002390684757070475,-0.0046770122879432295,-0.0022574341099731617,-0.0033078132620728406
2016-10-07,-0.0014526221663796897,-0.002466143919629519,1.7236855254179495e-05,-0.0034320238405984426,-0.0005129145310723013
2016-10-10,0.0009338264386284543,0.0009833083807289642,-0.00047636719424176964,0.002366740686714272,-0.0011202273939478174
2016-10-11,-0.007050850470809381,-0.008675918598034488,-0.003977844006633948,-0.010948041863974332,-0.004467276813710865
2016-10-12,0.00039149686755626025,-2.3134816429214886e-05,0.000829161699174061,-0.00025374474496549053,0.0005299460441081152
2016-10-13,0.0001200415143988547,-0.0010667203292657173,0.0019327439703901745,-0.0022902362270963705,0.001358221843658272
2016-10-14,-0.0038681002219982537,-0.002548173098573,-0.006309091082719128,-0.0007744770421519013,-0.005876137815111589
2016-10-17,0.0009709881131234614,-0.00015602264244494446,0.0029310837631218154,-0.0015574114487517967,0.0025048680605381335
2016-10-18,0.005356160369225403,0.005698520872875829,0.004095184806068523,0.006786527331869384,0.0038928428354801045
2016-10-19,0.002517428947694415,0.0019235027509169984,0.0024011488149520495,0.0023368110809755486,0.0016004112348333172
2016-10-20,-0.0004883309268004865,0.00011471424451175634,-0.0007123542944429109,3.7142783788894266e-05,-7.038189457815957e-05
2016-10-21,0.00017992465635901397,-0.00016660559338567944,0.0007632332184538356,-0.0005770756232199894,0.0006219572561381027
2016-10-24,-0.0008414609603764411,-4.181210635742122e-06,-0.002239190374079839,0.0009724611158326479,-0.0018901022019651276
2016-10-25,0.0013308413525111435,-0.0005306774646210955,0.0028750443791675556,-0.0011475167963849004,0.0013242011316274818
2016-10-26,-0.004216835351012157,-0.0037663373374925003,-0.0046454209960506785,-0.0035632554140928342,-0.00429632985487503
2016-10-27,-0.003093451110726378,-0.0038461446819823388,-0.003675212718249293,-0.0028880849670011263,-0.004907997991824489
2016-10-28,-0.00020428401972842871,-0.001498800011995055,0.0005718013447190471,-0.0016285235981397229,-0.0006569046269021741
2016-10-31,0.0021719346979047417,0.0016326578804561661,0.0031267990612575706,0.0009462978033812959,0.002930713047686297
2016-11-01,-0.0010562810195369038,-0.003486844401626686,0.0012389681006607458,-0.0045741526787755225,-0.0006440531090327999
2016-11-02,-8.876194830899322e-05,-0.002913933947172505,0.0032067435088914287,-0.0048114302950613445,0.0013351550134827331
2016-11-03,-0.0017279577792642111,-0.0032940570026148835,-0.0013542395433643192,-0.0028848515650985495,-0.003124342066644972
2016-11-04,0.0001543189522613124,-0.00108957724844734,0.0029733457367157167,-0.0032961926398876037,0.0028313349076209567
2016-11-07,0.0016073618047546044,0.0087441137446341,-0.006538922286288626,0.01323384421858587,-0.001614764169915306
2016-11-08,-0.000492742569235433,0.0010807773942875566,-0.002589633150422068,0.0023851851609742137,-0.001667023986273866
2016-11-09,-0.008197967391830843,-0.0069014451467476375,-0.015250463304610416,-0.0005509138090509857,-0.017157811449515895
2016-11-10,-0.006867351206214148,-0.003919979005999479,-0.010201520265486852,-0.002074378994685659,-0.008171476577955757
2016-11-11,-0.007535308316551943,-0.003884226795707831,-0.009314747205478374,-0.003935062939278339,-0.005631712696563024
2016-11-14,-0.0047606586293677785,-0.0035932327048796716,-0.005820173887153739,-0.0031189989050204206,-0.004888963575370592
2016-11-15,0.005362481594765945,0.004875734028351264,0.004926951855742061,0.005554583489711523,0.004100246541552504
2016-11-16,-0.0007975015064438725,-0.001423021177029978,0.0018587799680357736,-0.0037744026359023235,0.0024054273177262133
2016-11-17,-0.002249730594187888,1.7869555652462262e-05,-0.006485319396295272,0.0030976644670371797,-0.0057581084068167865
2016-11-18,-0.005533141065071492,-0.005044749100438208,-0.005114283557220905,-0.005707845942281762,-0.004294851141977415
2016-11-21,0.004582252690085669,0.005422809395605685,0.0029058632104811293,0.006675500477250999,0.0031198437962267423
2016-11-22,0.0009087555847639659,0.001407445688852094,0.00028858563088897724,0.0017777628121564666,0.0006022601758276263
2016-11-23,-0.00598428829749555,-0.002268080676485917,-0.008326473423657856,-0.0017920828909927839,-0.004840207930669502
2016-11-25,0.0005491345450755604,0.0023765879880901443,-0.0009262188304478033,0.0029351135355974783,0.0006241386841532277
2016-11-28,0.0022869151067217534,-0.0008243111416994529,0.005916784953200696,-0.0029162594611205107,0.0038573907184306965
2016-11-29,0.001716780845014485,0.0034390704810530726,0.0005890455780678734,0.003703791857295698,0.0021807408160191377
2016-11-30,-0.007407170761864885,-0.005040953156052134,-0.010291710138704583,-0.0033505173734085197,-0.008767395949374835
2016-12-01,-0.004712970526422388,-0.005116780588329371,-0.005121747784666382,-0.004506162463279084,-0.005831296877596779
2016-12-02,0.0037991765089792386,0.0030428219955809504,0.0049053079874121904,0.002313295391999353,0.004513950511611299
2016-12-05,0.002002039930505648,0.004625851439274268,-0.0009004212671525453,0.006205076272197863,0.0009381654159559906
2016-12-06,0.0016754731888087885,0.0029008158980678616,-6.196056693948198e-05,0.00402169083202745,0.0006036282164211215
2016-12-07,0.008426332023260458,0.010447788271311875,0.005779750873515776,0.012074501777754371,0.006990053967604093
2016-12-08,-0.002843937390397752,-0.0022009057409306775,-0.0047119707396196375,-0.0006584184974471721,-0.004841317269125867
2016-12-09,-0.0031261454255309597,1.3093951500777913e-05,-0.007301042648723112,0.0025957337862125705,-0.005447915394841416
2016-12-12,-0.00015689275030168632,-0.00147215764049885,0.001147340555980889,-0.0021211048951954637,0.00015768366244529842
2016-12-13,0.003820671597456281,0.0062373624022214495,0.0013382708067942338,0.007503012311059587,0.003125963765919384
2016-12-14,-0.010919871968108433,-0.010278999064890422,-0.0105983409382595,-0.010920915542077074,-0.009636973262267853
2016-12-15,-0.0016761879606896897,0.0012105768872086842,-0.002886007075800508,0.0009748502920299516,0.00012223200108453982
2016-12-16,0.0007852167193198222,-0.0006416380588560464,0.0014373680713409877,-0.0005809988296615642,-1.8857019023284442e-05
2016-12-19,0.0038083011016224666,0.0028831730464354555,0.0055297846402424635,0.0016205935434488858,0.00523585555358584
